"truesurface","",""
7.90101545034931,7.78438756093948,7.17999425828626
7.91086269015357,7.75966245578494,7.22894820827697
8.03576925479199,7.75806696375595,7.30281896197311
8.19271642018935,7.79022319873666,7.40707710311082
8.51742904213927,7.87087665965904,7.54818530989962
8.6588729102975,7.99726553370972,7.72802743872218
8.65300035227954,8.16290699899075,7.94217329017491
8.55029275124655,8.35856622669945,8.18442605733555
8.63173903130709,8.58962489005513,8.46014925988151
9.0053896402516,8.85702699443751,8.77077508994899
9.24992428200032,9.16243606052188,9.11217462581961
9.51185888561705,9.53164620395239,9.50493641273276
9.73428155292338,9.98450488849223,9.96215252145737
10.2288142036878,10.4271503502388,10.4039448369785
10.5763779935038,10.8360101703225,10.811757472741
10.886049168279,11.1847126576549,11.1624712018346
11.3187162801087,11.4686974235574,11.4522677328719
11.5720786249757,11.6619491219245,11.6586729148356
11.7741690721965,11.7981236576734,11.8114535858442
11.8318541666885,11.8970550387075,11.9303347836837
12.0809423640037,12.0402402947461,12.055433071859
12.3781768615261,12.2984705148635,12.3219604036994
12.6840174341598,12.601710996913,12.6136461289996
12.6677794131333,12.8209480617293,12.8052563721118
12.5422395708665,12.9361131350858,12.8943590274312
12.5587534268691,12.9604997581669,12.9069066672285
12.6311761218803,12.8705993969394,12.8173750803357
12.6141214880276,12.6207406667565,12.5761033591129
12.4421965256662,12.1902938184631,12.1538473457595
11.9314746156112,11.6655627420082,11.6404901285324
11.4034833086412,11.0842113004705,11.0676591837355
10.4582015865623,10.5098409660377,10.4973150963747
9.96489131338097,10.0592899145302,10.0230482620295
9.71718867835976,9.80315416052132,9.70961857382026
9.76564944164255,9.73779634955485,9.55803601729596
9.80584357274817,9.76298837270006,9.49233919524518
9.79235209159595,9.81250826097576,9.46011501716295
9.83804696473051,9.85301860816995,9.42924739797083
9.96722290218901,9.87265912153181,9.39027430034796
9.92592242074218,9.8649530371793,9.33247543316144
7.80963086549585,7.91473587211089,7.38220664080342
7.81176104390105,7.8660241286032,7.41689543426385
7.89499611508007,7.84808224619978,7.48555803332737
8.02666225975737,7.87684252246159,7.59103571166981
8.31740543031801,7.96269829961143,7.73325065301851
8.43591385791619,8.10388430659236,7.91835473507297
8.42977555860799,8.28569702105639,8.13524711541248
8.4086263933353,8.48756141071409,8.3735396382364
8.57448629701902,8.73100703365222,8.65291371538305
9.04079440936499,9.01445334233786,8.96743485285098
9.32486142519953,9.33561304645423,9.31654181365744
9.65704116747185,9.70533596304894,9.70680721904664
9.91605014873842,10.1820565849811,10.1793514880187
10.380399955782,10.6313283234936,10.6224824503402
10.6642506357326,11.0197522227611,11.0046621231352
10.9216003161438,11.3291128342645,11.3109686274711
11.3285102235755,11.5628722493365,11.5467272779847
11.5659207528664,11.718759790986,11.7088102619908
11.705392849897,11.8248438050871,11.8231357847052
11.7186353218437,11.9031714532854,11.9107060433994
11.928607256925,12.0102963251427,11.9900594002085
12.2076230841763,12.2796649628188,12.2487919918325
12.5110647988325,12.5961680082108,12.5494310716234
12.5424058521301,12.81974184864,12.738771843608
12.5447061741271,12.9372458983644,12.8325393567118
12.6197248989257,12.9614635709078,12.8453161278682
12.6963859124319,12.8519015852405,12.7437526299365
12.6311978290745,12.6059892956356,12.5126292188413
12.4335226381786,12.1928500700301,12.1228269905297
11.8876314810516,11.6597792513233,11.6146266321728
11.3258096976294,11.0737623102075,11.0567315732975
10.3653269961898,10.4887987191212,10.4901213505156
9.9144121265892,9.98750364870712,9.98664241854365
9.76033041496664,9.78313856449824,9.72262927456656
9.84936983664318,9.79285670194423,9.64363659891733
9.91782043192991,9.83767146439092,9.60394285124207
9.97235390564248,9.89949982462146,9.59319839027073
10.0759887764426,9.94258819874356,9.57507995159727
10.2577116454591,9.95892639310777,9.53604375743562
10.2309271453168,9.93709408219988,9.46855984536402
8.06233985921411,8.07091023053685,7.61357038979101
8.06041447245066,8.01105655687075,7.64826514663888
8.02580433968128,7.96922954892601,7.70959547454384
8.03372542140909,7.98689655528513,7.80985327836182
8.12225117233115,8.0893784413042,7.96227545243836
8.15107606464647,8.25070294557895,8.15200900410778
8.1531929507912,8.4630035185944,8.38019946280471
8.3342300054352,8.6842136157928,8.62400528647236
8.66541120710401,8.93265986476325,8.89987551226874
9.27736621593861,9.24525425765177,9.22781697978157
9.61683915355688,9.60168758764007,9.5975887316353
10.0670076879823,10.0152998690581,10.0171976541199
10.3986563553994,10.4670426224083,10.4705462946007
10.8537557046725,10.8915404814599,10.8937380211042
11.0658177595697,11.2375969590971,11.2328238949527
11.2488657306136,11.490154758016,11.4780076455025
11.5561410999181,11.6598758320572,11.6473524165491
11.7005257723186,11.7817587992697,11.7728152916081
11.6649773985787,11.86784429636,11.856024937875
11.5794744147885,11.953787146196,11.9313467326869
11.6722852082179,12.098999242243,12.0258786392501
11.8725223598875,12.3202830610794,12.227459912187
12.1230847905062,12.5749397007025,12.4586212551027
12.2260943620264,12.7908608379935,12.6474317160837
12.4418513601538,12.9142114970095,12.7543093483614
12.6228635517418,12.9374114128812,12.7756014442966
12.7381469609094,12.8306090809679,12.6832771798326
12.6881602022724,12.5830718044291,12.4590904196111
12.5191441161972,12.2011310171487,12.1104715232885
11.9998892508017,11.712506155985,11.6557952426081
11.4222465152824,11.1574326385635,11.1333394206837
10.4531659449365,10.629336024132,10.622915885774
10.0340804751284,10.1929177206283,10.1763414487786
9.93046033848194,9.97678903866687,9.91501125428325
10.0382431553824,9.95290835777907,9.82700204369641
10.1438606864464,9.99517825334945,9.80234002052304
10.312919889306,10.0399695705791,9.79797177550119
10.4754907056791,10.0647075413353,9.77808903647937
10.6383808189672,10.0621846183586,9.72537025499969
10.5792571049862,10.0177637558493,9.62987547594509
8.38577206662467,8.27159557074572,7.88387639483524
8.39575485015193,8.19724550398974,7.91334009495657
8.2859156903623,8.14256017095187,7.97254482662505
8.19996479827468,8.13908768612533,8.06842868375289
8.13315231755668,8.26912470353159,8.23572624107604
8.10508994713585,8.4715323084939,8.44477661117209
8.12878851466824,8.71315428311905,8.68362353137403
8.44968375782945,8.95666066920433,8.93373768199371
8.85894034203012,9.21912054205213,9.20991356942417
9.48924993097717,9.54569336470158,9.53803999374321
9.82362887867294,9.93682733913778,9.92287561944769
10.3282677145401,10.359606132886,10.3460574234527
10.7151077916819,10.7833768505859,10.7751903451529
11.2005711430737,11.1650168919134,11.1680097182754
11.3947347630114,11.4504065313814,11.4451103632557
11.5449543433694,11.6466607994236,11.6327544238767
11.7722286447584,11.7651188820476,11.7538525888867
11.8389403366733,11.8411845624306,11.8368911630573
11.6933988811575,11.916505481555,11.8970025930378
11.5572427027854,12.0153757227829,11.9670145301815
11.5590200968479,12.153787034441,12.0380958060707
11.6650847749647,12.3440764779253,12.2029539589208
11.8005729050548,12.5571376008366,12.3911983954906
11.90480644946,12.7495338854396,12.5648465041057
12.2156949534328,12.8704651916589,12.679261556386
12.4613985806036,12.9021953684545,12.7162454696876
12.6250884615274,12.8061910905475,12.6432397746302
12.6580930662721,12.595166381856,12.4636795369334
12.5585090036021,12.2617174258512,12.1731847334505
12.1150978004849,11.8307689331337,11.7740975121667
11.5596774361661,11.333434461862,11.3003308897508
10.6187794980019,10.8938557715815,10.8607475888868
10.2162886731,10.5462378922675,10.4963934924716
10.0971016145125,10.3103088538242,10.2311524440932
10.1779682560205,10.2233124031354,10.1072923216495
10.2743144612434,10.2116497167429,10.0678747635115
10.4594722191159,10.2213434399314,10.0549712357653
10.6034991233968,10.2066945983615,10.0171326513244
10.6686810150362,10.16955743942,9.93302745296534
10.5604344953649,10.0918807361047,9.7945938261333
8.80708573437017,8.53324327774572,8.19500901374788
8.83233747867006,8.46250737192985,8.22935027108032
8.67510329272643,8.40579830580579,8.29011900725778
8.52989832825758,8.41726833043327,8.39829479221939
8.37462564123879,8.55674082779171,8.57287861139128
8.35051879203619,8.78249064787761,8.79471870341859
8.46076752202538,9.04966425882752,9.04519420482842
8.95283519079322,9.31410427933878,9.30071895174802
9.37956610072131,9.60480293274517,9.58136978259177
9.86664183142416,9.9279984893091,9.89237802861155
10.1084959738744,10.305706378267,10.2563621259607
10.6130698660558,10.7026797107145,10.6508801900831
11.0483992486916,11.0861098924488,11.0415246899162
11.5634934150226,11.4196195280191,11.391357794157
11.7393215248933,11.6480719295729,11.6184813678097
11.8488808787595,11.7851648354165,11.7537287948503
11.9686749252533,11.860155086229,11.8368107979416
11.956091719628,11.8985809430088,11.8866481380136
11.7689604595712,11.9537008930811,11.9241180461636
11.6454372813663,12.0405623980334,11.9742801708666
11.5640183207705,12.1609950592829,12.0215102024151
11.5021086094407,12.3194879747408,12.1515153528467
11.3760121399873,12.5088488990227,12.321082622754
11.4121108752997,12.6886766739675,12.4929865194571
11.7713833618898,12.8214682742978,12.6253366786693
12.0806884211473,12.8694813891615,12.6905760181508
12.315897953753,12.8077040014948,12.656947170584
12.4985448619769,12.6341891848616,12.5205166501968
12.5114834308048,12.3474672583964,12.2784228561319
