"truesurface","",""
11.1168409221019,11.2382202843422,10.0102856922547
9.66233391664747,11.2452156076355,10.0092285447392
11.7212873480279,10.5335764335681,10.0208286326896
10.6687135509191,10.0709105319078,10.0318422765968
9.37926488134728,10.2392937690493,10.4830784384485
9.83980754196671,11.500234469201,10.5049747934674
10.0235656004989,10.9188483129198,10.5941694475997
11.7616411827361,11.1903761825681,10.5337178360144
11.8299622574014,11.6382186371696,10.5327109817043
11.4118253680557,10.3384167610299,10.5673922179843
10.2427819515319,9.97071372655244,10.6696104429084
10.4080526739444,11.979836851404,10.6749765526543
10.4902038078186,10.2949233149168,11.0852282796226
11.2240331503427,11.7890272506073,11.014499572457
11.0923190853055,10.073358042527,11.0221346488134
9.64058781660614,10.387646949173,11.0075833469151
10.521163738773,11.02840211105,11.2471142161257
10.975999768957,10.623946636639,11.2548793674703
10.9779019819603,10.6040629351328,11.254029210566
11.7115647626592,9.99335163387128,11.2526730186377
11.6331039545367,11.2496834534449,11.1131880637498
11.3121339475607,10.8848508405942,10.9698947513018
10.204386718308,10.2182567763441,10.3212166586818
9.99781007342065,11.2638671994014,10.9204238217635
10.319149816939,10.4922778623497,11.3246494480851
9.67498613645114,11.5241044244759,11.3601674615064
10.59830832683,10.9012652678521,11.3862229471228
11.9118443331852,10.4200022746081,11.401211026396
11.1884576423988,10.0661732275701,11.414034245674
11.4364516035159,11.1471012589631,11.4401180772604
12.0293226020032,11.0867572777579,11.4923635132802
11.2357872913807,11.1403831872834,11.4494067106288
11.9299819719373,10.6736895113592,11.9274760577298
11.8354902181182,11.104392895839,11.8827301773266
10.2984857344894,11.1929671916877,11.7964629936528
10.3315960879846,10.3945212642974,11.610420833947
11.9721678280455,11.2237000718286,11.0291168014359
11.2626889684647,9.59423131472915,11.3130706716946
13.1214724374754,9.6798005733909,11.380441126002
11.4971122288502,10.3734533589578,11.2700434471829
9.87573969635984,10.0111079042962,10.0334975579367
9.7507929577214,11.8596333381385,9.99818825656623
10.7654675677458,11.6066457294509,9.99497429762306
9.47646684937347,10.111646383999,10.0129131219432
8.53470312917298,10.2198570693389,10.4688298917638
9.19851273153365,11.0839790243835,10.565206134748
11.2273529813197,12.2756996745846,10.8557099113191
10.527861452263,10.3155988606844,10.5916117616554
11.1291062695714,10.1067153992749,10.5638872837371
11.1866658645462,11.2747971510262,10.5360092263463
10.764106188896,10.5608743305029,10.5998534987829
12.2282693424173,12.0342419538182,10.6260017501293
10.846285352882,11.6427195820969,11.1433563814831
10.0711016724377,11.4320660878832,11.0850056767375
10.8277940557865,11.3201696742827,11.0295468493004
9.47615543168566,10.0309135519249,11.0210520821622
10.7235548872821,11.7507247339324,11.2344221927208
11.1887816378157,11.3066658658449,11.2453461293055
11.6469863322822,10.7163519285491,11.2665417260482
12.4740502150987,11.6185990937215,11.239896573526
11.0442006692989,10.9660184619598,11.1449778051765
11.2828205668334,11.0878481365402,11.0580242287224
11.5608027409439,10.6568597505053,11.0100938784113
10.8906777033801,11.3333932311193,11.020989392105
10.2289281465229,11.2034308097318,11.3387448144548
10.1901261887948,10.1786925174772,11.387813021303
11.0247313499243,10.5129500261037,11.3943724037097
11.5161037549029,9.85305369681135,11.4126992955493
12.0831111778694,9.75359362189708,11.429384071801
11.5720529203496,10.4656834098747,11.5141075329418
11.9326264269771,11.4300787070219,11.8855185791989
10.8834549694442,11.7293512806339,11.5243511206049
12.0217211014514,10.9569330191188,11.941635967298
12.4796582978149,11.039830104896,11.9089991918669
11.6598547384869,12.1036946649953,11.8602891087714
11.4349368592915,10.4875734195879,11.8079060695227
12.0387667625945,10.3883034253401,11.3178615436271
11.044091887681,9.82831844135681,11.3837584478875
11.5006286201708,10.4092475998436,11.3612090019717
11.3685039381304,9.93520341052766,11.1979890962791
9.89877744678425,10.5470203172668,10.032098731128
9.04186622283441,10.2878541409368,10.0439570171706
10.0435502392535,11.3183247832424,9.98435568104345
8.27120810147866,11.1703849585627,9.8898406747994
11.4791565865752,10.7105115880254,10.3755085389886
11.7937110923696,11.2648642223215,10.4612788371229
11.3477691848162,11.4472898095361,10.5346450319129
9.77827648378907,11.7600816812585,10.4943880843414
9.15102041881405,10.1359472977365,10.5532630074256
9.55179110776044,10.2787192377361,10.5583278865515
9.23696635373011,11.7916433666305,10.5949688105039
10.6852576480649,10.2763911819436,10.7864074610353
11.615162747931,11.6870981391134,11.7008912264167
12.6174323156401,12.151309799895,11.2849023441457
10.5412269470451,10.1248762701197,11.078241036498
9.99693865579901,11.4808350760125,10.9869527449326
10.0931292476091,10.9627297905688,11.2352578295811
9.09007240470006,11.8298269068929,11.2354671615399
10.9165958829065,10.4881237742289,11.3152794513651
11.2068897369517,11.9640731681787,11.267138452142
10.0555105882769,11.4882812724682,11.156270637858
10.7858278632667,11.4044640769766,11.1294423130574
11.2249787389332,10.5988983845069,11.1274787060787
11.1631790075347,10.0122780321887,11.1412936314718
10.4426479260742,10.0586335354226,11.387664966728
11.2153242777119,11.1966166531091,11.3827481029017
11.8935386774141,10.4876770657983,11.3994378330773
11.7331121545502,10.8527711978941,11.3947402379363
11.4512504003547,11.3853896985731,11.3904403739137
10.6578675115197,10.1506220596313,11.4712095095699
10.8626114145103,9.69200968906048,11.5628027295967
10.1721463574984,11.4221210627054,11.4532881210621
12.63126620457,9.89928783068098,11.9604683634857
13.6444708373825,11.6985353697619,11.9214857655853
13.1612785770837,10.2312701304258,11.9637324695837
12.3857683934595,10.4711079425514,11.9538159951729
9.76306293652717,10.7574580052929,11.4729235883499
10.4832649985578,10.0446244160928,11.4750631295775
10.841146473545,9.98494142250549,11.4693527202468
12.2507471162332,9.45011778623293,11.3834631754476
9.07712773970465,11.2222904281347,10.048489829296
9.5934832041792,11.0774231646,10.0821449242962
11.9045987409214,10.8053818803776,10.0271310319667
10.5875922386442,10.7571050954797,9.53320814968834
10.0549819980893,9.82118630037895,10.0773775345957
9.67784453386794,11.1610061596434,10.3580528955765
10.5797179904895,10.7503480054247,10.4470520226297
10.1924233389399,10.3613664905286,10.4781082353941
7.85812094619821,10.1753266854948,10.5373592944407
10.0105275087685,11.3611837792672,10.550880904462
10.3261200041511,11.4223527489172,10.6651438251179
9.47813806725816,12.1195868880179,11.0667928958848
12.4533110964578,12.3858844450751,12.6005281858276
12.0639182713984,11.4647800664484,11.4655172871017
10.3746298820463,11.1065334558178,11.0885533606725
9.75607831353228,10.6175085234645,10.9602270550887
10.3526759537891,12.1873087584488,11.139090867605
10.8670493698533,11.0462198351533,11.2168031000588
10.5836204231485,11.2657037386355,11.2606643862613
12.4115609523125,11.8316975110611,11.249540108002
10.6083176247605,10.5477228887295,11.1594878149505
10.6351861102957,12.3023982929126,11.112301046408
11.4107687776818,11.9649896005424,11.1216725925239
10.8617018666849,10.3384944671024,11.1765177134778
11.4111015982462,10.3006881107552,11.4061552693471
10.992540331281,10.9662038664193,11.4062553215419
12.3654704835269,11.7730811496811,11.3843105775199
12.8950065535294,10.1501968154264,11.4082757364504
12.8321014551484,10.1784380588821,11.4078901771669
11.947343081584,11.3065817084279,11.3981257168449
10.8748652279543,10.3074612454229,11.4244004332347
9.61690279989201,11.4497550814358,11.3958854485895
11.3881767409153,10.6805623863238,11.9257499378109
10.9976005474991,10.7205015402345,11.965079660102
12.6050353125928,11.2044435818272,12.1293833208544
11.861882584398,10.009186100663,12.1719578515153
10.5270133603038,11.471683509238,11.622443184334
9.44608260926161,10.966010484528,11.5211713723957
10.643505210186,10.5063103515136,11.590504319582
12.1585329591979,11.8603223144352,11.7888713801224
9.17331793317419,10.8535429898608,10.1436858470724
10.1041754648108,11.4190916565065,10.3242996100145
11.1669324941892,11.2923596929711,10.5788460552413
8.11950150078913,10.7131051738984,9.69043203557965
8.1929582176167,10.1439344429151,9.08262384738229
9.12993462364662,9.38870171664119,9.3167313144936
10.5485715768258,9.93861688123821,9.38297996567552
10.4036582333569,9.5589015756842,9.4114870939128
9.68542716522626,9.92524627725946,10.6983922322922
10.2329004340262,10.7828338796364,10.7138843709876
10.8282863987413,11.4139181377309,10.8266285806873
11.587391747443,12.5417465302053,11.1493019304631
12.6193984839133,11.9355264292714,11.6240269327491
9.94805965692254,10.8448695886776,10.8216521456327
9.07910663847633,11.458809979518,10.4976254688308
9.41789817747157,10.2579212775659,10.2826473459531
11.0668920013411,11.3362854234476,11.7583997416951
12.0119458293006,11.6067115339502,12.0769036196668
12.6049553780623,12.4603264458277,12.1714591687547
13.3551738078351,11.9240295737565,12.2024842062317
11.3709008310684,11.3552373196697,11.7936377817111
12.4436366292714,11.0318141301253,11.6680577196921
11.9895683989079,11.933663674865,11.7793342784484
12.1192110013458,11.8773575541633,11.8164552937206
13.1016161666726,11.3927057964881,12.0003629000465
12.1326665915637,11.9134212110232,12.0510265525916
12.8640535098674,11.7125184268348,11.9871636310246
11.2412548283729,12.0474715181798,11.9627148191833
10.9821018213586,10.4676553578447,11.688192377008
11.3293115593762,10.5018775836404,11.6913594571157
11.6812133340924,11.6671846709477,11.6721200520804
9.60174272746757,9.38201599811517,11.7097295334944
9.7349630527037,9.67586040788431,10.9036823328894
8.61996470245677,10.5282112436124,10.942273016406
10.1252824581586,9.41504749428868,11.2762212335068
11.6968793507557,11.4324350920509,11.6414815144918
12.5623933392617,10.5500685879692,12.5881982795152
11.9138939299318,11.5577533700958,12.4058573429296
12.0540103908624,10.4817332679224,12.52262512386
12.8480311775057,12.5256583366803,12.855984368571
9.47928478841632,11.2263813082925,10.1304567516175
10.1776877574208,11.4190877912053,10.239598375351
9.46125323685405,10.920181261388,10.5130850612783
8.31120826512896,9.61744234284202,10.1890667179367
8.34804508493021,9.10551223304837,9.31691674654107
8.25757350608259,10.2633676956009,9.34499288153934
9.07486009395308,9.68915988169769,9.38690507095433
11.348649017948,10.3856258295283,9.39160020358648
10.4642869763491,11.4894070871663,10.6670546982135
11.3962667113736,10.478769393432,10.7064955148697
11.8284479147033,10.0746120126813,10.7614127561394
12.0712825157764,12.016575870918,10.8563821584006
12.7329081829475,10.0444701000645,10.712705151051
10.14433782158,11.2897669124522,10.6368870162639
8.70463305854842,9.45268898557782,10.4791289259397
10.3423290142947,10.1653397853396,9.9807321416382
11.0737150496935,11.5822531628961,11.3696295973234
12.3461121189822,11.8734328698796,12.061076226294
12.3977205723985,12.0474463484539,12.1837355427062
13.0714278685264,11.3076764588952,12.2165433093011
11.5562483522984,12.1480817222803,11.7997638465594
13.0097543293751,11.7370943526929,11.7908265735314
12.3977104328038,11.4645235398966,11.8138124573941
11.3827181290686,12.1182600849635,11.8254449451794
13.0507356581052,11.2801071364203,12.0028977546459
11.6121020214763,12.3885626574926,12.0244821756878
11.6362659423563,11.536727965973,11.9655672808946
10.8347922069304,10.9470407033287,11.9512442019888
11.136903428261,10.6201993567233,11.6689307518131
11.9200719229625,11.5880936610086,11.6652366459571
12.9390879421964,11.2098962939699,11.6751547370895
11.6378453059205,10.8341804356863,11.679857244692
10.1998599287167,9.51626803952323,10.8989672396329
10.1911018955323,9.62598366872369,10.9338764425531
10.5976447151013,9.95777033873317,11.0319382233201
11.165806913379,9.8340781261347,11.1678243692846
12.1777002066296,11.3418494781149,12.4867425532456
12.9721663018974,10.297184107773,12.4128367640068
11.9770300200218,10.7281302358076,12.4072504388467
11.1905594515398,11.6350718380422,12.4197644762419
10.3723905576611,10.0586269885913,10.1335186739782
10.5660681421497,11.9223683346469,10.1277789290405
