"mse_meld","mse_down"
0.239385160189198,0.617644449970199
0.339339667467038,0.877282514602029
0.367920714292133,0.608410382260203
0.211946866717629,0.351302780077504
0.342587233398286,0.480008865872557
0.18637353450602,0.562489684706867
0.404249139282531,1.0335582076955
0.265260604146313,0.594766232894988
0.218611264193419,0.554323998818048
0.357888305877314,0.519216611504487
0.37601978005603,0.522232679828077
0.259343556328706,0.945522709134772
0.182795755274905,0.311364116862854
0.499078363249735,0.552204025454302
0.34194366084951,0.628239082468254
0.267780803032798,0.698181984024782
0.27826422941243,0.427506482577981
0.272789093666069,0.207776250661407
0.447688103662594,0.957288265921786
0.334200099653331,1.1408631799012
0.268909749423712,0.54777767734443
0.338624492020544,0.50960668024483
0.214493733024221,0.420351476594011
0.48251605123806,0.613297788938612
0.937982696970658,1.11108695924393
0.222701110965549,0.311440729021895
0.418902524581746,0.521835687132407
0.152689974765034,0.624832332815927
0.368497572645746,0.527730707806488
0.472813228279693,0.60398411727396
0.237954572790552,1.34037447658686
0.360731565725489,0.706646332549427
0.699990436581742,1.31178274950832
0.50384820346817,0.952469211272193
0.440634492162242,0.792766048543522
0.25270118780057,0.584292072178864
0.622824123121095,1.04601142202351
0.475999056726117,1.0844604821433
0.174588419672207,0.62579783729384
0.278126815196842,0.581834987662997
0.211998146939207,0.513641949574172
0.295126324230162,0.63626728888724
0.495012202945826,0.665381804190455
0.345771620401598,0.738633581183438
0.302032066924947,0.960235527778796
0.22121789475909,0.269544916105007
0.357671579219037,0.487922132337656
0.177443284161187,0.449548765007117
0.43338552891393,0.81832196932097
0.389136762242724,0.818093495473971
0.185205086835884,0.407242687720301
0.571395421144792,0.621572690168991
0.342660737440637,0.521469773663893
0.400906556886651,0.764610458110444
0.499865973039791,0.473269416618514
0.417848801483578,0.517084891870804
0.488350277019936,0.79398218995086
0.242855604802707,0.458117161741961
0.323239206300468,0.631688570577064
0.36446837389442,0.472260766920728
0.33968990414521,0.42347214753829
0.204188698782288,0.489591944992294
0.531311617971972,0.556160607822067
0.344610655201068,2.37710636541481
0.32296514019208,1.00276184047504
0.322627671088263,0.411295678855018
0.308662894511742,1.00760931337042
0.400986862141334,0.876949148714473
0.347535859426206,0.386249131795634
0.316875949750421,0.877487373336948
0.332801335177456,0.408801942439723
0.151799464560173,0.331488656874984
0.270975478810224,0.684536651742873
0.444644646102573,1.26826197590694
0.212024143349548,0.984311999962392
0.358454225066778,1.45577796259303
0.276611203632782,0.323901625668221
0.313672823910949,0.699237076057405
0.453036765907276,0.739024209674018
0.666730821874219,0.997318483812574
0.355081475037916,1.06289362943749
0.258739157713,0.427989469755113
0.316920959846671,0.345723914830457
0.544024400723812,0.922501249504942
0.248102489812505,1.59412688558166
0.185586962152777,0.588889227980033
0.401261484715832,0.612347774451055
0.475764411483551,0.896251820512148
0.305374586141969,0.758370905736795
0.434981113141467,0.694306864600873
0.367268756155206,0.695451326854499
0.4034737435758,0.706972148815061
0.265664152563254,1.08323762054535
0.280559324000916,0.510566693121525
0.310492124921681,0.432090899919046
0.284445233123358,0.31671564619552
0.385418206362799,0.580386397474964
0.445161456416713,0.759637036060612
0.358404251618833,0.622679635253878
0.26272403104592,0.595654813069432
