"mse_meld","mse_down"
0.00821617386357555,0.0541780722963601
0.00653145652427931,0.057509974014763
0.00461458418527493,0.0428322254608713
0.00729873483474463,0.0716359126797614
0.00891429787515534,0.0828897374836738
0.00594692673833001,0.0560753686443079
0.00749332310186687,0.0631474695070739
0.00723787956469892,0.0348965244141312
0.00697960245922499,0.0733562961031292
0.00702477689104841,0.0619044286239113
0.00832616769535277,0.0730427505268387
0.00385156776098203,0.0398104870974595
0.00582797467004134,0.0645892717349021
0.00573443833388391,0.0631675685975891
0.00695751979198411,0.0836886876556086
0.00631943410563569,0.0521391305341904
0.00734361651340975,0.0413644542941034
0.00603647865151179,0.0540747223293682
0.0046346133375428,0.0356914084976794
0.00657961652236759,0.0571086449434621
0.00630390854323995,0.0578509045066633
0.00828056084919352,0.0698606705065981
0.00883323301826776,0.057619493769516
0.00568358340146295,0.0634976113429872
0.00516876164815008,0.0578560923688087
0.00654897802343271,0.0456666339355529
0.00550500526665871,0.0576447731662048
0.00651122635666389,0.0725635402794038
0.00663120549363612,0.0603576297031864
0.00902985343823063,0.0430442463413368
0.00649655124269252,0.0658798040929799
0.005968798121116,0.0604464918068076
0.0079177061780391,0.0721467799103585
0.00704310258222736,0.0581672537791829
0.00779462323059204,0.0564377707692544
0.00632401687537805,0.0744888445651664
0.00611938290568331,0.06859828722802
0.00697460324240876,0.044007814013099
0.00621278058874577,0.0432432989169415
0.00550821664639473,0.034138909377855
0.00644719759541482,0.0568133662970046
0.00910802500995686,0.0498699695594854
0.00730157576594613,0.0669937498940757
0.00669593889182439,0.0380222311041749
0.00729749436068164,0.0696340559672479
0.00778183134490978,0.0834571142696236
0.00826518925209832,0.0614413374112692
0.00690439929906963,0.0677157984875642
0.00779388494448638,0.0517785676364108
0.00761241609510867,0.0603649163303889
0.00555740066508823,0.0694031278174448
0.00674776739833992,0.0574879340203119
0.00632234781719616,0.0441049065064537
0.00708348278038423,0.0787184119831056
0.00554384585106966,0.0726426180953845
0.00563451714974289,0.0377872717205366
0.00737715635708232,0.0501858327176925
0.00710369059364289,0.0725969616617648
0.0110912347053135,0.078482388963041
0.00653844833519418,0.0445987539471569
0.00543238915504445,0.0412725260259639
0.00713403656460458,0.0702068679962249
0.00549288435112775,0.0504632366838788
0.00582474853174803,0.0337585988398135
0.00904568931847171,0.0718841399696459
0.00715958544652039,0.0529088310867047
0.00650041198145247,0.0532419620828452
0.00594263196251876,0.0422638219241409
0.00742612148113081,0.0607005762442018
0.00723083830017498,0.0485453112611994
0.006758052635903,0.0638525083517213
0.00714969292107714,0.0678340252135073
0.00783903449654228,0.0748884941142407
0.00890328685367545,0.0350790634805552
0.00545581908182285,0.0377722657067856
0.00768397824593,0.0659002073619755
0.00553402172984831,0.0560489324391329
0.00743497072290198,0.08171366255656
0.00567211273715558,0.0468312527305232
0.00724381872036321,0.0496005142660459
0.00579122078667786,0.0593751750867824
0.00731251936221806,0.072606868563091
0.00875162186761828,0.075300665869777
0.00620259398240775,0.0454102281678464
0.00654817446297354,0.0595879620228152
0.00785462223962966,0.0704046176578093
0.00504266737330912,0.066044756314299
0.00514859522439823,0.0516449549802524
0.00800434144463559,0.0841513889844063
0.00610615174594067,0.0775784493765336
0.00685327892052178,0.070662485062294
0.00441815710037736,0.0484191301148926
0.0047920554741984,0.0456565049333719
0.00796634027389966,0.0668226571196408
0.00500572938467763,0.048392641274181
0.00817321364270274,0.0578720834234122
0.00845003019345693,0.0594048218291899
0.00460833238952844,0.0499878027232935
0.00777992062233909,0.0470210656205681
0.00552104890493999,0.0431247014489182
