"truesurface","",""
11.0433416563351,10.3560159943824,10.5409800761749
10.0509585061672,10.4411664742003,10.5918005890387
10.795121096279,10.3976401790424,10.5928887556612
10.9246579999234,10.1742863272905,10.5294360227564
8.75569288525279,9.37635248169701,9.33283550321607
9.5765373606299,9.817964108974,9.60396795170705
10.0586611531698,10.0115099401366,9.6697954658416
9.58210714497588,10.1524582916826,9.67740597010851
9.26691300490357,10.3675310270826,10.577560295659
9.75912446423494,10.4743415434688,10.5563295029676
10.1888542027023,10.5482916096678,10.5350399854527
9.33604188324084,10.5978915087903,10.5077407391535
10.9026515059279,10.6527025445002,10.7259828552027
11.2418717457982,10.7221116208612,10.6979952086723
10.0722230317843,10.7918811616444,10.6793173337823
8.69854591755498,10.8478413963756,10.6676473250326
11.9113188097765,10.8795839676273,11.0358040364989
12.8860202269396,10.9221930749859,11.020405659756
11.8898951288931,10.9780611379726,11.0017028724539
11.3095665563114,11.0339211924633,10.9817849535442
12.0486922118006,11.0871100222461,11.3375703277144
12.1216848311831,11.1442403173818,11.3167004352285
11.0382930638059,11.2417967876328,11.296490257151
11.9617967592529,11.4288009185875,11.278218300863
11.2228112872737,11.8959050298079,12.2845023637957
11.350860191476,12.0643212581563,12.2215131545958
12.1251065745342,11.9407623912947,12.0410611794797
10.9357145709797,11.9432541288009,11.9638467727082
12.5960591307157,12.0497630147041,12.5601882716806
12.4433605296068,12.1199033195208,12.5718634167949
11.6063869712281,12.1794518043131,12.5776943735237
12.6047183855266,12.1140788850983,12.5739623267225
13.0741513736868,11.9180915904846,12.0472374762114
12.7780030197937,11.8494332229222,12.0298601207662
11.3859762228942,11.8840814837714,12.0092933667991
12.3785797976278,11.9870056163186,11.9867965032604
13.4172886926436,12.1975563092725,12.6217334910302
13.0737628922226,12.3971223197278,12.5969726027135
13.8176992157939,12.4055803395987,12.5717051496937
12.1567577177354,12.3968679552763,12.5458895965017
10.7330571218017,10.4011664338021,10.3574108452265
9.50564817398235,10.5788040538771,10.5432834177266
10.8305201530983,10.5255976846168,10.5921325154713
10.2512477275654,10.3064664724814,10.5605982456208
8.98655630552818,9.83646186348784,9.61731405509218
9.22203857637016,9.81014806559165,9.65202422936287
9.26798420319753,9.92593409608584,9.68010727973062
10.3422222259276,10.1083848438117,9.67885027120619
9.99030848540704,10.3611913691845,10.5548795212671
11.3664886012526,10.493021291268,10.5215711300212
10.8255958924277,10.5734761153286,10.5173719434284
10.8338926256493,10.6155336474383,10.4885612491668
11.3619263507424,10.6553341015783,10.6971926469322
11.5351156313736,10.7110582798848,10.6542619437999
9.63122293055108,10.7836079807619,10.6496344733172
9.0733623657645,10.8507417229475,10.652216109336
10.4162900749735,10.8873385906894,11.0339806172107
12.0804861788375,10.9280474586894,11.0243946190303
10.1903179484158,10.9822274180804,11.008737435399
9.94475432068556,11.0352060770373,10.9911276867467
11.0113207436995,11.0788274121402,11.3494337022019
10.572987184583,11.1355421256091,11.3305674700279
10.3284510770917,11.2279832141053,11.3089565107846
12.1409799296547,11.4620280749249,11.2784776007568
12.3117867155682,11.9176883526361,12.2458195002616
11.937218161158,12.110500430063,12.1122818917702
10.8149978648579,11.9224481344018,11.9090699626622
11.3055127376494,11.8404283490129,11.7563760473896
11.4948011786517,12.106631919662,12.444674490617
11.1175976847369,12.2740406639909,12.5196315193779
11.1940680546055,12.4131812512343,12.554550569396
11.4887769569265,12.29500560003,12.5618733243435
12.0353042848953,12.0021043553751,12.0405611375602
11.958686462122,11.8925079049928,12.0255421206961
12.8719246121614,11.9015120237303,12.0068364035819
12.1881432844708,12.0225433770498,11.9850913022787
13.3006153268492,12.2812265698725,12.6208172632322
12.3909561167762,12.4812827585577,12.5964840871879
12.8112997341508,12.5196583635323,12.5714209489042
13.050348308038,12.4687373485301,12.5458497084394
10.7205650437771,10.4206709223802,10.3488756394198
10.1480888388898,10.5757938812922,10.5668514857585
10.5360736014224,10.595385438495,10.6210162512975
10.9809728823624,10.3543758033821,10.6191926588723
9.53387691495845,9.95144486961806,9.71383280346314
10.4511116122123,9.83085339629922,9.7061091361013
10.4976297053342,9.90640361005125,9.70279426854312
9.41456982139526,10.1123453276529,9.68484084992167
9.12267526928331,10.3696843171508,10.5440419675981
10.9791039527585,10.5200954828121,10.5089484641185
12.0239813494425,10.577676379869,10.5146677744043
12.1590429632248,10.5745064664408,10.4715352917968
11.2666070856168,10.5715794769877,10.6575559898214
11.0018789076493,10.5615522376713,10.5288824751165
10.5923687157317,10.6995848384824,10.6008413988566
9.95628029276665,10.8009863972711,10.6456963846105
9.61571396983862,10.8602173864513,11.0381474517523
9.75393129528923,10.9098055497628,11.034202716907
11.3335418307507,10.9607185211705,11.0212677298031
12.1231079415344,10.9858503786293,11.0079947968073
10.7616270434324,11.0090592326541,11.370328317763
9.49522023919786,11.0510454281023,11.3585268009364
11.9102969756069,11.1643467779137,11.3349675452243
12.9186888880238,11.3702532244073,11.2932024075672
12.4593401398958,11.7195543731481,12.1799721489166
12.7177891285802,11.9859232712593,12.0270190632111
12.2956626655105,11.7497488583153,11.7682295654889
11.0877701806133,11.2026078182624,11.1633976865162
12.3563648523951,11.9703911255542,12.3317299304213
14.0246509451636,12.3027641427191,12.481500875955
12.1672324394871,12.4274726147228,12.5393362877042
11.6978917909496,12.292086169678,12.5522890196655
12.1432219043262,12.0381984341961,12.0350800953258
11.3475739945626,11.9068703336975,12.0222244522471
12.0449826059565,11.9162371659581,12.0045039632675
11.9717193667092,12.0062922160635,11.9836846259979
11.0175721143363,12.2224388091924,12.6199262602983
11.3065286545143,12.4575163158104,12.5960964805188
11.9392159284959,12.4872802298816,12.5713074260219
12.2352620401819,12.4180065070779,12.5458740455441
10.4895122491825,10.4824738169962,10.6214033636895
11.9384198095625,10.5995597959299,10.6537944330874
10.5403423150397,10.5762997700743,10.6714246128687
11.7951036664952,10.3547529035023,10.66371572611
10.1354903753316,9.90953766990638,9.75840374368824
11.251407937431,9.80573342326683,9.74309072171061
9.88141863235035,9.87621889576919,9.72646388379454
9.09351118288141,10.1549259144366,9.70282893413976
10.1757366903673,10.4522098915294,10.5815203494135
10.0350539871909,10.5978837074786,10.5518954659505
