"truesurface","",""
10.8117330142267,10.8618154377308,11.068900514991
11.0442420794119,11.2669864190897,11.0900414542531
11.7255544041409,11.6893873808545,11.1088930481271
12.0952015717777,12.0718744237998,11.1146657542834
12.2105579521051,12.3546850166543,12.1415938531367
12.2245326899226,12.4915638610475,12.1120967495464
12.3294972870693,12.42323728818,12.0734254706851
12.2979659098428,12.2335752418976,12.0492338343115
11.9282672212242,11.9366102569246,11.2361161933143
11.284533069422,11.6209000858638,11.2343080430412
11.1685062396124,11.2929027311771,11.2057807120426
11.2594175315613,10.9710469993391,11.1281541166451
11.1291711125878,10.6619450516722,10.6541689821965
10.7175662828861,10.4813763396668,10.4241809179619
10.646180295274,10.614252231291,10.7176507949046
10.7967095613031,10.7003227302939,11.0270332881222
10.965543944887,10.7141186744195,10.7823556883106
10.8149486641665,10.5020757551144,10.7814613957939
10.3239212308424,10.1073242151916,10.7914111437945
9.91827017611773,9.58001719172285,10.8615204796721
9.21052732664967,9.11218394086263,9.05954361755668
8.82433339917043,8.80849601401752,8.94827368651888
8.731477905396,8.5913745415037,8.88350248214068
8.87554161641479,8.48655663692335,8.87439684857129
8.81708343829325,8.47006239868563,9.172840633332
8.59417345572917,8.59272310320645,9.19174933905317
8.53304392938309,8.8427904478828,9.20892632931751
9.00856043706136,9.12164164783559,9.16717457356667
9.37622934439303,9.29196105999055,9.40149890078756
9.38642783263148,9.30423580242114,9.27504528134243
9.15598221155264,9.16456642484118,9.28668755239899
8.95884195882615,8.95970189307444,9.38444628273878
8.90756648667105,8.82232681238804,9.11139123246553
8.73712743026449,8.83538020570384,9.14220825076583
8.72385350279086,9.00758492944725,9.1584269707962
8.9850700460052,9.35413708824341,9.15807491127717
9.72877054712896,9.84138258375594,10.8355984300212
10.176816852102,10.3817033149905,10.808682529957
10.8042130296532,10.9381202393319,10.8187575003281
11.4205759959385,11.4766386764377,10.8662813398716
10.8393308426156,10.6443006541624,11.0871087533327
11.0378446890849,11.0742801851235,11.1273771914434
11.6251716669733,11.539896642231,11.1698427021797
11.9950580656308,11.9757632407864,11.1884820276061
12.2792347296443,12.2944788148063,12.2025364991377
12.3784583591666,12.4119328506617,12.1240980429258
12.4166840236422,12.3459211199346,12.0400985819641
12.0901657716787,12.1034552621489,11.9864693418331
11.6063505663544,11.7801508421621,11.1821935406555
11.0703761076389,11.4938964631758,11.2214508152671
11.0874797642284,11.2587695032429,11.2151783811398
11.2737001826834,11.038133401751,11.1621082876986
11.1732448307161,10.8499614336138,10.7516912603329
10.8374556806425,10.7749750922648,10.7067362212867
10.7812681719519,10.8840589564363,10.8652778926891
10.8782565243708,10.9785049399221,11.1891823001206
10.962373405111,11.0041384656503,10.9126309895442
10.8612443578073,10.8031693196525,10.8102079738728
10.5299935326779,10.3851100845121,10.7604503592847
10.1397190405029,9.78544106623627,10.7448550378531
9.26825665003102,9.20446656555617,8.91933150107865
8.76929650234196,8.78849696584607,8.80892037145556
8.6389824307429,8.58039708072679,8.80059825941688
8.80996404432475,8.51950304667312,8.84736847608234
8.83691502246816,8.57782717641854,9.18892216611173
8.75255734404025,8.78320460356861,9.25413835104987
8.89087721982916,9.14351576888636,9.33693695206229
9.56177104898101,9.49605533124051,9.35282691314403
9.86736104772461,9.68567314798515,9.68784009147616
9.63423858665189,9.58780263817551,9.51578477912233
9.33136392618121,9.33388036858739,9.43485943811108
9.22367491304216,9.05215145906049,9.43643130480072
9.22879614008741,8.85262888862572,9.11621038196174
8.9984959366228,8.81405832884403,9.13440840304335
8.9119295585973,8.95935436829572,9.14676007699562
9.12992894480054,9.32079969726688,9.14334960470916
9.82918114441532,9.83830785365792,10.8062297937533
10.2286667732149,10.364032963401,10.7246052257223
10.8231938935373,10.9197787488411,10.7202491703264
