"MSE","Model"
"3.70539028448371","Meld"
"3.70987738994321","Meld"
"3.80664281561117","Meld"
"3.65815862375267","Meld"
"3.48628809915345","Meld"
"3.74245577606209","Meld"
"3.65111376950349","Meld"
"3.70599591578115","Meld"
"3.77664528258952","Meld"
"3.8415731990671","Meld"
"3.54520992182896","Meld"
"3.71407150312948","Meld"
"3.67517708235289","Meld"
"3.65166062038542","Meld"
"3.82974982873849","Meld"
"3.67477620826503","Meld"
"3.61629267369047","Meld"
"3.93267751416091","Meld"
"3.72875898392649","Meld"
"3.72360325198886","Meld"
"3.87615901822389","Meld"
"3.69520344931891","Meld"
"3.70141535720154","Meld"
"3.87682033162995","Meld"
"3.61082951230009","Meld"
"3.74403490306502","Meld"
"3.63272913896464","Meld"
"3.67877816328756","Meld"
"3.65063951356087","Meld"
"3.65485884549067","Meld"
"3.55237734640115","Meld"
"3.68090056235007","Meld"
"3.813068678271","Meld"
"3.78414636918176","Meld"
"3.64469206319575","Meld"
"3.72702014186714","Meld"
"3.76019245837959","Meld"
"3.70482211303313","Meld"
"3.75681928587324","Meld"
"3.73717314937864","Meld"
"3.67954311905345","Meld"
"3.54820751287254","Meld"
"3.75127497587193","Meld"
"3.73513313632051","Meld"
"3.64845507210302","Meld"
"3.76520965778555","Meld"
"3.77844490160666","Meld"
"4.02869216198129","Meld"
"3.65982900329688","Meld"
"3.75266120992933","Meld"
"3.76380814814992","Meld"
"3.75538173972569","Meld"
"3.60334081278687","Meld"
"3.76551014011761","Meld"
"3.65525032346192","Meld"
"3.58076104734963","Meld"
"3.57169242171073","Meld"
"3.77285797198582","Meld"
"3.72670612958273","Meld"
"3.72748209575547","Meld"
"3.8597910441509","Meld"
"3.60688417463528","Meld"
"3.90033623024956","Meld"
"3.92366380674688","Meld"
"3.85793679845696","Meld"
"3.78918791774376","Meld"
"3.76465065220363","Meld"
"3.79947138160562","Meld"
"3.79413161002226","Meld"
"3.71855372555258","Meld"
"3.69833651194563","Meld"
"3.68413196833909","Meld"
"3.64007227868326","Meld"
"3.88434321576268","Meld"
"3.68649453997778","Meld"
"3.59279303541311","Meld"
"3.86567695469645","Meld"
"3.71898707189197","Meld"
"3.71085784949765","Meld"
"3.79021345482527","Meld"
"3.83709726403051","Meld"
"3.90877215924966","Meld"
"3.72323361412456","Meld"
"3.89307982264967","Meld"
"3.78331472172772","Meld"
"3.64578575807592","Meld"
"3.95467964254082","Meld"
"3.68809697660829","Meld"
"3.79874369860513","Meld"
"3.63203257447765","Meld"
"3.65199168907446","Meld"
"3.76772799595274","Meld"
"3.77602845136349","Meld"
"3.90256020210664","Meld"
"3.58574068475665","Meld"
"3.65954393376793","Meld"
"3.94007336059329","Meld"
"3.68008065851181","Meld"
"3.54180367073153","Meld"
"3.70099314641125","Meld"
"8.86852673100062","Downscaler"
"12.0538142502615","Downscaler"
"23.1249846324785","Downscaler"
"19.188282662695","Downscaler"
"7.17051347277086","Downscaler"
"9.55689304547243","Downscaler"
"7.04461181457361","Downscaler"
"9.13913742629592","Downscaler"
"8.3581710988646","Downscaler"
"12.5654921004873","Downscaler"
"8.31522224571522","Downscaler"
"6.08648084828013","Downscaler"
"7.50365046063404","Downscaler"
"6.38512445388991","Downscaler"
"5.22477679268294","Downscaler"
"6.22411952729542","Downscaler"
"10.9809919751568","Downscaler"
"8.51260604939106","Downscaler"
"7.52173010231263","Downscaler"
"5.85250418455679","Downscaler"
"12.3954946356494","Downscaler"
"10.8519172136662","Downscaler"
"6.12302338492826","Downscaler"
"9.91885701474211","Downscaler"
"10.7484714409909","Downscaler"
"8.26292567046286","Downscaler"
"8.16908429337614","Downscaler"
"8.65436659090878","Downscaler"
"12.9748370637968","Downscaler"
"10.8668865641012","Downscaler"
"9.58197025349364","Downscaler"
"13.1375682693392","Downscaler"
"6.73922827933939","Downscaler"
"10.0321663288129","Downscaler"
"6.11499020444404","Downscaler"
"7.83715346883176","Downscaler"
"9.76104006583006","Downscaler"
"6.89939255651178","Downscaler"
"5.3582752461006","Downscaler"
"15.9369924424522","Downscaler"
"9.13116064018827","Downscaler"
"7.33253003918999","Downscaler"
"15.5911587799374","Downscaler"
"7.57786421334225","Downscaler"
"8.13548462285333","Downscaler"
"9.77151295793691","Downscaler"
"5.44855264297277","Downscaler"
"8.71813550757802","Downscaler"
"13.7422103524129","Downscaler"
"20.9281080910315","Downscaler"
"9.38716741648762","Downscaler"
"8.35569071248691","Downscaler"
"10.2432365498804","Downscaler"
"10.002447247486","Downscaler"
"9.62449656910537","Downscaler"
"13.8318701442599","Downscaler"
"5.3410076674414","Downscaler"
"6.70365201004594","Downscaler"
"8.68582430269946","Downscaler"
"7.25875608497266","Downscaler"
"10.991101437788","Downscaler"
"16.7448662767412","Downscaler"
"8.22188339057335","Downscaler"
"11.337097943099","Downscaler"
"5.46515956886612","Downscaler"
"11.0136180421064","Downscaler"
"5.55616080487549","Downscaler"
"12.5791787074657","Downscaler"
"9.97792807050325","Downscaler"
"6.23194464315865","Downscaler"
"8.0188979487997","Downscaler"
"10.3547023403511","Downscaler"
"14.053173935662","Downscaler"
"8.82273286146335","Downscaler"
"4.78309355776834","Downscaler"
"7.27964409211916","Downscaler"
"8.26236405017832","Downscaler"
"6.46924235495391","Downscaler"
"7.65237805586992","Downscaler"
"11.5250612414757","Downscaler"
"9.40451430460886","Downscaler"
"6.70866098565432","Downscaler"
"9.36032206621086","Downscaler"
"11.8259318036788","Downscaler"
"7.76735567067725","Downscaler"
"7.11128867285631","Downscaler"
"14.0123777854291","Downscaler"
"14.6340065992563","Downscaler"
"6.11879902444059","Downscaler"
"13.2983553507851","Downscaler"
"5.80310473361755","Downscaler"
"19.0320718156623","Downscaler"
"11.6288407023236","Downscaler"
"11.1332468397596","Downscaler"
"6.00156557072211","Downscaler"
"5.73729960680084","Downscaler"
"9.06808357553156","Downscaler"
"14.2335658074414","Downscaler"
"8.12184286571994","Downscaler"
"6.6016848264955","Downscaler"
