"MSE","Model"
"0.0785746105536714","Meld"
"0.0650479941327458","Meld"
"0.0705707420442753","Meld"
"0.0639707905047164","Meld"
"0.0765399302444859","Meld"
"0.065723100552534","Meld"
"0.0619944756688342","Meld"
"0.0907889503828401","Meld"
"0.0573891298786793","Meld"
"0.0706304529339132","Meld"
"0.0543093897879125","Meld"
"0.0766213807892477","Meld"
"0.0570405872307253","Meld"
"0.0669971631067515","Meld"
"0.0851281352845905","Meld"
"0.0740169921796181","Meld"
"0.0666542181221802","Meld"
"0.0619186288402262","Meld"
"0.0652689494575593","Meld"
"0.0804630455728516","Meld"
"0.0738175834981677","Meld"
"0.0593430457708842","Meld"
"0.0715890977649507","Meld"
"0.0755205758298332","Meld"
"0.0751249916831553","Meld"
"0.0756435288153835","Meld"
"0.0630784459164279","Meld"
"0.0634634349392677","Meld"
"0.0668157416355114","Meld"
"0.0604093038566697","Meld"
"0.0698011466399712","Meld"
"0.066816333111729","Meld"
"0.0636558781727194","Meld"
"0.0664255771057109","Meld"
"0.0840395368360186","Meld"
"0.0716808163008069","Meld"
"0.0591459136858758","Meld"
"0.0690797577278199","Meld"
"0.0689837215602338","Meld"
"0.0565574585149778","Meld"
"0.0697503811445217","Meld"
"0.0560460088468565","Meld"
"0.0678165823157821","Meld"
"0.0634667213525362","Meld"
"0.0664840455588387","Meld"
"0.0804074155341809","Meld"
"0.075466992217943","Meld"
"0.0758357040301706","Meld"
"0.0698292015294636","Meld"
"0.0556324203368699","Meld"
"0.0687912756176931","Meld"
"0.0597660505103751","Meld"
"0.0702763473279294","Meld"
"0.0653082903869627","Meld"
"0.0761173322635383","Meld"
"0.0627976134258486","Meld"
"0.0681981910149522","Meld"
"0.0593372133453529","Meld"
"0.0867066970515598","Meld"
"0.0640400063679552","Meld"
"0.0776865071653477","Meld"
"0.0661641440478861","Meld"
"0.0712716318329228","Meld"
"0.0745808601997623","Meld"
"0.0691353566920998","Meld"
"0.0595050188400027","Meld"
"0.061833246421026","Meld"
"0.0671780977017782","Meld"
"0.0703616211129257","Meld"
"0.076484853491787","Meld"
"0.0552605439368873","Meld"
"0.0772476790497559","Meld"
"0.0727057840677493","Meld"
"0.0668878410772698","Meld"
"0.0732989170389487","Meld"
"0.065109655010664","Meld"
"0.0925731477150596","Meld"
"0.059319602207836","Meld"
"0.0581815101994764","Meld"
"0.0615300386286779","Meld"
"0.0688708115559047","Meld"
"0.0688778406334601","Meld"
"0.0551799288113984","Meld"
"0.0688208503186463","Meld"
"0.0688468594479971","Meld"
"0.0834513017568878","Meld"
"0.0611506337837545","Meld"
"0.0628973041766862","Meld"
"0.0731844584703129","Meld"
"0.0738669084505143","Meld"
"0.0677271028595597","Meld"
"0.0758605773488773","Meld"
"0.10421916447606","Meld"
"0.0549586115623938","Meld"
"0.0682109056032571","Meld"
"0.0852048192274411","Meld"
"0.0637455870653216","Meld"
"0.0745443626893676","Meld"
"0.0672497605032786","Meld"
"0.0628813784331093","Meld"
"0.22394340151884","Downscaler"
"0.181674059936498","Downscaler"
"0.205675831712269","Downscaler"
"0.178447868897631","Downscaler"
"0.204571117239477","Downscaler"
"0.213268740376455","Downscaler"
"0.170516370703482","Downscaler"
"0.246157729779076","Downscaler"
"0.185787277308225","Downscaler"
"0.191009022606862","Downscaler"
"0.254691307467003","Downscaler"
"0.204977181033236","Downscaler"
"0.21777619058377","Downscaler"
"0.160577064396522","Downscaler"
"0.265965424463181","Downscaler"
"0.23038239360675","Downscaler"
"0.215794978305842","Downscaler"
"0.167395283812597","Downscaler"
"0.196663895956066","Downscaler"
"0.241597632986414","Downscaler"
"0.174583739402708","Downscaler"
"0.20245390461619","Downscaler"
"0.228665533355938","Downscaler"
"0.247016254992064","Downscaler"
"0.251550370441934","Downscaler"
"0.215035807812272","Downscaler"
"0.260951509350587","Downscaler"
"0.183967299755813","Downscaler"
"0.226373407279919","Downscaler"
"0.243584992777229","Downscaler"
"0.240606985316711","Downscaler"
"0.198628403186246","Downscaler"
"0.221269702730463","Downscaler"
"0.200374322800425","Downscaler"
"0.271902316126141","Downscaler"
"0.25964631358182","Downscaler"
"0.172770633709883","Downscaler"
"0.210081754356241","Downscaler"
"0.189461558085315","Downscaler"
"0.180142207634676","Downscaler"
"0.241654519336745","Downscaler"
"0.266421428254723","Downscaler"
"0.2390477937327","Downscaler"
"0.261757721709501","Downscaler"
"0.260758011312217","Downscaler"
"0.189222313650919","Downscaler"
"0.212930283002851","Downscaler"
"0.259294073640137","Downscaler"
"0.228044749275997","Downscaler"
"0.188910849069227","Downscaler"
"0.199312712656836","Downscaler"
"0.193133612398847","Downscaler"
"0.180153977712641","Downscaler"
"0.2680193274717","Downscaler"
"0.189699514635864","Downscaler"
"0.211213425316881","Downscaler"
"0.175622273264932","Downscaler"
"0.203525006487685","Downscaler"
"0.166529761509427","Downscaler"
"0.227574421878103","Downscaler"
"0.234828041272628","Downscaler"
"0.209127231385968","Downscaler"
"0.369622474949634","Downscaler"
"0.230441497264312","Downscaler"
"0.23553000834292","Downscaler"
"0.228915829062893","Downscaler"
"0.203851138468759","Downscaler"
"0.228577839142188","Downscaler"
"0.210315200686016","Downscaler"
"0.240011527325092","Downscaler"
"0.252307622575349","Downscaler"
"0.308848337052368","Downscaler"
"0.215305494838326","Downscaler"
"0.178422479547659","Downscaler"
"0.203623320422737","Downscaler"
"0.202083988328359","Downscaler"
"0.240836059425399","Downscaler"
"0.187102733188713","Downscaler"
"0.249509300459262","Downscaler"
"0.295808630773236","Downscaler"
"0.246697300205927","Downscaler"
"0.234018337792381","Downscaler"
"0.320954263222907","Downscaler"
"0.226240569760571","Downscaler"
"0.266859893029037","Downscaler"
"0.234965782904768","Downscaler"
"0.189811215484503","Downscaler"
"0.334735568338049","Downscaler"
"0.268082571048378","Downscaler"
"0.194288303366232","Downscaler"
"0.201371680654331","Downscaler"
"0.196697100716159","Downscaler"
"0.178861987655287","Downscaler"
"0.203706963133025","Downscaler"
"0.26820146747666","Downscaler"
"0.259986962430364","Downscaler"
"0.217614523499261","Downscaler"
"0.191076611466673","Downscaler"
"0.238323221593797","Downscaler"
"0.166113734495491","Downscaler"
