"MSE","Model"
"0.336887406592703","Meld"
"0.389201532488824","Meld"
"0.319186372272779","Meld"
"0.372259557071953","Meld"
"0.345586423338639","Meld"
"0.294551298956577","Meld"
"0.26004235286805","Meld"
"0.437321010207037","Meld"
"0.315509691077156","Meld"
"0.307353128767855","Meld"
"0.393993933749382","Meld"
"0.465276940684344","Meld"
"0.348586546538851","Meld"
"0.304424919809291","Meld"
"0.404927178435503","Meld"
"0.418869619417148","Meld"
"0.293118493468481","Meld"
"0.282902749147741","Meld"
"0.354159983429461","Meld"
"0.368927359230862","Meld"
"0.313906337690395","Meld"
"0.357691869205149","Meld"
"0.332840215585147","Meld"
"0.373049213102885","Meld"
"0.307381941076947","Meld"
"0.235596678077067","Meld"
"0.277991036476692","Meld"
"0.36940439230818","Meld"
"0.2879105792844","Meld"
"0.349277286701263","Meld"
"0.315301421942553","Meld"
"0.398039493285393","Meld"
"0.373923113539496","Meld"
"0.37962421024271","Meld"
"0.464234878390962","Meld"
"0.30565666818404","Meld"
"0.329577362215265","Meld"
"0.28543792491733","Meld"
"0.324581796882714","Meld"
"0.403396189910341","Meld"
"0.514289540841145","Meld"
"0.37342837069131","Meld"
"0.293252196341066","Meld"
"0.308917491415108","Meld"
"0.481338533209496","Meld"
"0.398440129774393","Meld"
"0.371804197764418","Meld"
"0.289317382852145","Meld"
"0.420302052672328","Meld"
"0.299906160194336","Meld"
"0.325050489601161","Meld"
"0.267241960676111","Meld"
"0.285259865660424","Meld"
"0.304015265546574","Meld"
"0.385818758632705","Meld"
"0.354345583161702","Meld"
"0.354268681683889","Meld"
"0.323168596502517","Meld"
"0.353365105821316","Meld"
"0.282474531888163","Meld"
"0.404516091026522","Meld"
"0.434132983009945","Meld"
"0.386669300514885","Meld"
"0.352237078060446","Meld"
"0.390641955183128","Meld"
"0.302843006687272","Meld"
"0.350456694625214","Meld"
"0.302791707985999","Meld"
"0.323381960329045","Meld"
"0.310846700305005","Meld"
"0.33536101989854","Meld"
"0.32559638272222","Meld"
"0.323979969302682","Meld"
"0.302273672973196","Meld"
"0.395996369811326","Meld"
"0.347871313964709","Meld"
"0.426637630049641","Meld"
"0.476574035849725","Meld"
"0.462293499488954","Meld"
"0.476994082510364","Meld"
"0.276637540386577","Meld"
"0.303911380949807","Meld"
"0.345720288981793","Meld"
"0.235933171918026","Meld"
"0.320186224342943","Meld"
"0.380922552185029","Meld"
"0.351519818055226","Meld"
"0.363104999950228","Meld"
"0.307117240816772","Meld"
"0.286221911245112","Meld"
"0.328156412485774","Meld"
"0.270469159918522","Meld"
"0.329631073757433","Meld"
"0.326814920769132","Meld"
"0.316790103651395","Meld"
"0.277845488668255","Meld"
"0.320870100592488","Meld"
"0.37786025855826","Meld"
"0.325306646013823","Meld"
"0.30365148296936","Meld"
"0.514574982453125","Downscaler"
"0.38818324267236","Downscaler"
"0.497635388344656","Downscaler"
"0.404490456551356","Downscaler"
"0.454614272859995","Downscaler"
"0.34856823366579","Downscaler"
"0.418987318520273","Downscaler"
"0.527837116612296","Downscaler"
"0.385234251104809","Downscaler"
"0.385856806150936","Downscaler"
"0.437296525695902","Downscaler"
"0.666355816189683","Downscaler"
