"mse_meld","mse_down"
3.3535934702655,3.86010415749591
3.12087707153921,3.85364686704392
2.83998586304688,3.24297157245534
3.12807209136549,4.19303774021853
3.24910397542198,5.54460307840505
3.2011886481838,4.12951549314713
3.18716811334905,3.76964527018422
2.89204575589255,3.65625002439727
3.1731848426652,3.49817972986783
2.94557396754048,3.32807743466838
3.19182622420274,4.12449323986004
3.42260680944831,3.76945341132192
3.12957088709564,5.36225825780739
3.33076336203452,4.61039171037554
3.11651075664963,3.74149388238989
3.14164965818246,4.97582613293346
3.10353605519975,3.28012745347378
2.9958350843467,4.4586263239788
3.25633746073307,4.09725303049429
3.26911471107663,5.94581104382498
3.07131285251566,4.46836218470238
3.02811952100528,3.41269817684908
3.0137438601458,3.96544196748411
3.18767305427216,3.80475185507804
3.36117317200074,3.82447388093839
3.00166350496244,3.16159126930723
3.30249277509775,3.67846949800449
3.09364355542789,4.45462952122314
3.19520642184062,4.49288438445532
3.22586629829612,4.33028469157785
2.94609507908203,3.58385194641308
3.40419508800769,5.10009266903784
3.26856952921688,4.91074510240074
3.1907011412722,4.26833582775538
3.15441395595964,4.74353686414286
3.31009700438939,3.64112432502641
2.99401221461523,4.79882528787082
3.08027439100114,3.73409660619475
3.30988713312387,4.25095972852035
3.48166034603624,5.24723833708601
2.95960093431721,4.93879080240173
2.90714594478187,3.92625029436754
3.17662695178229,7.3078470799814
3.11552170584933,4.67992533409126
3.06408838154894,4.62680674922275
3.35629108960735,3.92616977770929
3.14610133379638,4.54365827536347
2.96257696320557,3.60496372255272
3.2700849313806,6.80388372540514
3.31263124153596,3.44983506981485
3.23297940004466,5.08212528914034
3.1242757026603,4.40482348932896
3.34917408910076,4.07560163735699
2.96349514978424,3.72142913112519
3.15787459578453,3.73822758611647
3.26703194832861,4.02101633491332
3.44799574967814,4.61586086702187
3.21443235128119,3.82813257606087
3.23143656589229,4.40168953917038
3.17453122138348,4.14506019352217
3.57755385406499,4.27433870675628
3.08515713268229,4.38501838708908
3.09059419837508,3.34766352423461
3.12772730937238,4.92393996010387
2.89973035224015,3.22599069174708
3.05401577240504,5.26658908313391
3.15853774687376,4.2518603651759
3.38836286363383,4.37127848380479
3.17559121949136,4.5127052758606
3.2262117690223,4.43338528029391
3.42456777150135,4.70462758843446
3.35911795182605,4.00576326383349
3.0749994695826,8.33283135343439
3.3964137683299,4.33404743481122
2.88218909609057,3.45995861983871
3.34312624151064,4.37311651491902
3.01042804719411,4.05533741459417
3.30888906992556,3.53715040746509
3.26787072333661,3.89994865224081
3.1182540593272,4.77772362717134
3.04263551272724,3.92415152108402
3.37174610066239,3.76493795035906
3.20157452083186,3.97018463226061
3.19654729866735,5.4652921314404
3.08826440604466,4.54963083171574
3.03445947841096,4.4360833931229
2.98213871756073,3.88934100001474
3.34894546024902,4.80038867020148
3.47293654445644,4.25408861732723
3.4910609485416,3.81974527171624
3.24183127037184,4.51662755983279
3.4659807571008,3.81735590889212
3.27687742761438,4.68891215676691
3.50609806753494,3.60340010330799
3.28908364712796,5.63752238099051
3.49042767398508,4.13532078221953
3.1681739628356,8.83592388525937
3.08741320805534,3.42402936881766
2.88313679546556,3.64888671397682
3.0963118395294,6.90293720711935
