"mse_meld","mse_down"
0.0349602646919921,0.209819337186889
0.025434064533473,0.267328138155038
0.0328551164891593,0.209296383428049
0.0393873251720398,0.268072334821734
0.0299779489359698,0.367040428626001
0.0255174216573654,0.249899260575112
0.0287255615439041,0.240951889314937
0.0550680265361072,0.374608395580299
0.0263867609745238,0.264316020602232
0.03381128947368,0.261345109661845
0.0305405731270433,0.208418731967579
0.036872779441525,0.26979136818592
0.02964496148497,0.241344667641185
0.0415278191246906,0.33625919697169
0.0223448297059178,0.351766239480737
0.0227686197901923,0.237495969762138
0.0304094183924948,0.346571972586934
0.0370056583668681,0.30855159056853
0.0284487655620687,0.138893599639672
0.0268005520394858,0.186750298923452
0.0304192698060036,0.352161898352842
0.0364103585028612,0.256846451109431
0.0239320832050643,0.276899267961519
0.0232052339640963,0.213975281077701
0.0350231417089351,0.288555451584636
0.0363534756629947,0.355612654497039
0.0242780778999297,0.272786139112404
0.0336750493010654,0.279502208651098
0.0358839725861877,0.284229152506444
0.0446112638019302,0.283003959115024
0.037869594083875,0.271042070361405
0.0396362735044524,0.195339274270823
0.0240008714572454,0.240772662350258
0.0205889456068644,0.238662133876106
0.0333966874039322,0.36962253188612
0.0287429413955864,0.227534654890364
0.0301860736140351,0.261211417383255
0.0299051899510094,0.305077951414828
0.0299188323637587,0.253545235258599
0.0311336338989086,0.218180912079367
0.0335259314492746,0.354928786459892
0.036215464887017,0.243546619428006
0.032705965321191,0.219752223166846
0.0315515662650599,0.243976916547411
0.0315043604761474,0.207092525843522
0.024766829248286,0.312722007880561
0.0318888098559654,0.233605649913701
0.0229267796913288,0.168243979592325
0.0341063114520756,0.218671818549223
0.0326874784878049,0.287990630883416
0.0497794628665253,0.202822776871505
0.033514434028411,0.356999004768178
0.0323625334977968,0.271336854429684
0.0317706094176696,0.28112223436885
0.0359021572950983,0.22048409882903
0.0365227840444437,0.344676556026134
0.0231869479222734,0.196946344570226
0.0320638540895868,0.225902326158856
0.0374551283819824,0.273038111532703
0.0347339317490962,0.319740853684378
0.0418650101910295,0.27567523109312
0.0316260920843075,0.286796117978834
0.0300013031316745,0.24665372701409
0.0298397241889414,0.25280026185852
0.0299042764545165,0.347900667143264
0.0365758410169128,0.273604352288638
0.0413880418064804,0.273792344535634
0.0335867913754848,0.333298902549165
0.0208143004006283,0.1743427877933
0.0340981213167195,0.245336155166921
0.022750384169425,0.255898224463285
0.0274113227993494,0.250173829044343
0.0337421184215373,0.265306295542803
0.0318836558997175,0.306035939371799
0.0263658354226244,0.209065816327621
0.0241370242492216,0.266765237188274
0.0334757084143639,0.184140865859991
0.038199998856126,0.352567681376545
0.0400255289609972,0.433990875675763
0.0380053964990747,0.264053094722736
0.0238756001676696,0.197969557588867
0.0346482313966751,0.330632598557838
0.0334508207593963,0.248866946516373
0.0316267940994124,0.244715173261331
0.0310938348101831,0.295372346848764
0.0292944430536902,0.209259397720744
0.02592464860265,0.208983392842715
0.0327248957648713,0.207052476611642
0.0360535008786702,0.265772647709862
0.0269732956662417,0.190622989339466
0.0262893419616728,0.182430126246573
0.0313684512657523,0.246274690780941
0.0372373719994898,0.373192200167772
0.0324156998830798,0.220564399393535
0.0383573786600019,0.296037662086201
0.0388069767874489,0.326367562436152
0.0404830637169318,0.30508443763135
0.0398530917185063,0.329466970502291
0.0281428610390109,0.213446038379481
0.0440669720741034,0.280110922019214
