"MSE","Model"
"3.38451534633791","Meld"
"3.77943848023273","Meld"
"3.66498317815717","Meld"
"3.77019574870404","Meld"
"3.67617897350748","Meld"
"3.60090104964722","Meld"
"3.81942151076449","Meld"
"3.61868569776571","Meld"
"3.62213846619931","Meld"
"3.8291981169016","Meld"
"3.71091003622081","Meld"
"3.52881956867862","Meld"
"3.84231896532777","Meld"
"3.59401452033496","Meld"
"3.67913180137889","Meld"
"3.57755170426981","Meld"
"3.70936513923436","Meld"
"3.68022118008605","Meld"
"3.7717159088065","Meld"
"3.91240201962583","Meld"
"3.61860761224245","Meld"
"3.65311863195592","Meld"
"3.7986120739654","Meld"
"3.65637342103867","Meld"
"3.72295441334977","Meld"
"3.69375594997685","Meld"
"3.7562184062911","Meld"
"3.72280328891704","Meld"
"3.64677183843326","Meld"
"3.63744753825928","Meld"
"3.66521810953062","Meld"
"3.64963367763386","Meld"
"3.67747130189852","Meld"
"3.87135477777485","Meld"
"3.49556274444837","Meld"
"3.66450892907054","Meld"
"3.80672584448347","Meld"
"3.73099253162356","Meld"
"3.70734378879515","Meld"
"3.67061227245285","Meld"
"3.7951861764143","Meld"
"3.52126258291451","Meld"
"3.70751720529332","Meld"
"3.57430395223081","Meld"
"3.8874970263309","Meld"
"3.70549471807946","Meld"
"3.81611615816342","Meld"
"3.84581623518838","Meld"
"3.90013422502537","Meld"
"3.90895212693153","Meld"
"3.64059037149021","Meld"
"3.69053218922321","Meld"
"3.69626013486686","Meld"
"3.60198643602596","Meld"
"3.7032912123481","Meld"
"3.66039928990155","Meld"
"3.76345021699035","Meld"
"3.68158275480351","Meld"
"3.64895799527904","Meld"
"3.79207925484357","Meld"
"3.61088674588744","Meld"
"3.79018066368499","Meld"
"3.76246486043326","Meld"
"3.58891461299355","Meld"
"3.44998899574383","Meld"
"3.8817921035735","Meld"
"3.77748875981561","Meld"
"3.90427650962257","Meld"
"3.67927314624428","Meld"
"3.70742542505849","Meld"
"3.63805456428247","Meld"
"3.86148443966323","Meld"
"3.57401230739238","Meld"
"3.77450949950482","Meld"
"3.81118148098964","Meld"
"3.70443600251412","Meld"
"3.79480247187301","Meld"
"3.70493201545061","Meld"
"3.54174477522942","Meld"
"3.69779177136195","Meld"
"3.87246337461702","Meld"
"3.80569726415951","Meld"
"3.83783119804626","Meld"
"3.70430566498661","Meld"
"3.89730458466593","Meld"
"3.57408683824011","Meld"
"3.8316333311139","Meld"
"3.71110925841329","Meld"
"3.8152469184122","Meld"
"3.67175263316446","Meld"
"3.83224087255096","Meld"
"3.74605422405034","Meld"
"4.03062082176601","Meld"
"3.69916920095407","Meld"
"3.52810766626353","Meld"
"3.77347153540882","Meld"
"3.75307655298882","Meld"
"3.83603231887659","Meld"
"3.80581561469468","Meld"
"3.72869548678019","Meld"
"9.4979546866236","Downscaler"
"6.35634678626865","Downscaler"
"5.11690326045476","Downscaler"
"7.82329322629938","Downscaler"
"4.08359468908892","Downscaler"
"8.34119614881065","Downscaler"
"5.15876808106673","Downscaler"
"8.68804722407488","Downscaler"
"8.9292288143618","Downscaler"
"8.32762177817214","Downscaler"
"5.63812580163374","Downscaler"
"15.5597574186263","Downscaler"
"8.41172463195424","Downscaler"
"5.95163319431962","Downscaler"
"6.67924656583085","Downscaler"
"5.60911859563508","Downscaler"
"4.49962726206531","Downscaler"
"9.6042122290929","Downscaler"
"6.53337733200903","Downscaler"
"5.33082251671161","Downscaler"
"10.5272658211846","Downscaler"
"7.06461643034463","Downscaler"
"10.92967952452","Downscaler"
"7.88579186424087","Downscaler"
"5.2917216696202","Downscaler"
"9.18528829524627","Downscaler"
"5.83165369376773","Downscaler"
"9.09637399215758","Downscaler"
"6.59867582129128","Downscaler"
"6.82450717656278","Downscaler"
"9.05188672635734","Downscaler"
"5.61652918317372","Downscaler"
"6.66969659055487","Downscaler"
"18.5576569584771","Downscaler"
"10.2256063796269","Downscaler"
"4.51218742315201","Downscaler"
"9.51410971982239","Downscaler"
"9.4254589319022","Downscaler"
"9.05559052175272","Downscaler"
"4.65000104548984","Downscaler"
"7.7477510618604","Downscaler"
"7.87289638851966","Downscaler"
"9.0796999647017","Downscaler"
"10.950701182167","Downscaler"
"7.15659095595886","Downscaler"
"7.84660316237612","Downscaler"
"7.1197134156667","Downscaler"
"6.1927188566779","Downscaler"
"7.65828062381342","Downscaler"
"8.99733837161999","Downscaler"
"9.8811177106035","Downscaler"
"5.99266241308529","Downscaler"
"12.2371122632745","Downscaler"
"6.24933149176167","Downscaler"
"5.31876439284863","Downscaler"
"7.96387104553643","Downscaler"
"5.78925008493852","Downscaler"
"9.13207397875768","Downscaler"
"12.8938462986891","Downscaler"
"8.69102017751118","Downscaler"
"9.83776796853085","Downscaler"
"10.1477519088924","Downscaler"
"11.0518869046194","Downscaler"
"6.56131814785778","Downscaler"
"7.1762062796809","Downscaler"
"8.88746254674643","Downscaler"
"7.27656345048736","Downscaler"
"7.56045109818188","Downscaler"
"5.73160958682244","Downscaler"
"8.17557219079317","Downscaler"
"10.3236482161558","Downscaler"
"7.65913855174923","Downscaler"
"5.88414800937507","Downscaler"
"7.31431203779237","Downscaler"
"4.0966661437736","Downscaler"
"4.74916861545761","Downscaler"
"9.93380387907817","Downscaler"
"6.86681052396622","Downscaler"
"8.40336472266693","Downscaler"
"12.7089563428486","Downscaler"
"5.58929856469894","Downscaler"
"10.5078135365263","Downscaler"
