"MSE","Model"
"0.908348546086068","Meld"
"0.930041022250522","Meld"
"0.929930601124413","Meld"
"0.889943975744295","Meld"
"0.897893507131156","Meld"
"0.951035295654896","Meld"
"0.910258453252117","Meld"
"0.968954087471973","Meld"
"0.86739425048957","Meld"
"0.917383844349576","Meld"
"0.936880154006053","Meld"
"0.893096933065661","Meld"
"0.945414924030773","Meld"
"0.889301029518695","Meld"
"0.900314363348186","Meld"
"0.929767187128897","Meld"
"0.914698869416565","Meld"
"0.935592783067685","Meld"
"0.93154946072238","Meld"
"0.951476700574583","Meld"
"0.905620247012827","Meld"
"0.94455326999909","Meld"
"0.944986256394903","Meld"
"0.878714523154036","Meld"
"0.901874459550116","Meld"
"0.983050324542005","Meld"
"0.920346375659951","Meld"
"0.942618846477604","Meld"
"0.909305725082428","Meld"
"0.918412179095421","Meld"
"0.909362898374863","Meld"
"0.896938422362682","Meld"
"0.883097972964731","Meld"
"0.972787191274228","Meld"
"0.905904542435688","Meld"
"0.864540216893166","Meld"
"0.918936999561511","Meld"
"0.937187692612517","Meld"
"0.879646125182684","Meld"
"0.869894787512253","Meld"
"0.91265711564875","Meld"
"0.90536652912255","Meld"
"0.890780897428728","Meld"
"0.956701565663954","Meld"
"0.929384093495525","Meld"
"0.891880364693851","Meld"
"0.890333672485991","Meld"
"0.89186033086408","Meld"
"0.923721509159733","Meld"
"0.890590497161782","Meld"
"0.928128344958909","Meld"
"0.933731489250729","Meld"
"0.94686768175034","Meld"
"0.91046809508949","Meld"
"0.920237810024788","Meld"
"0.938470168668844","Meld"
"0.935664656322803","Meld"
"0.891884505944579","Meld"
"0.922038455530232","Meld"
"0.866869453158291","Meld"
"0.914764953436688","Meld"
"0.933865506324856","Meld"
"0.913904197538821","Meld"
"0.902069313911473","Meld"
"0.923503434061992","Meld"
"0.956418381235316","Meld"
"0.851966824649541","Meld"
"0.914479424916081","Meld"
"0.869380022679318","Meld"
"0.885439039978208","Meld"
"0.878898694897974","Meld"
"0.952880367954568","Meld"
"0.922017406381453","Meld"
"0.896582026132657","Meld"
"0.931705283048259","Meld"
"0.922158344866033","Meld"
"0.93457690050766","Meld"
"0.913391117508949","Meld"
"0.940034334740692","Meld"
"0.89266467715716","Meld"
"0.90995456879779","Meld"
"0.927939345263279","Meld"
"0.869366987802131","Meld"
"0.911367221130367","Meld"
"0.892287379744423","Meld"
"0.909672789898332","Meld"
"0.912858151117303","Meld"
"0.845175953179256","Meld"
"0.93013869817083","Meld"
"0.940624510052968","Meld"
"0.903144066384851","Meld"
"0.908788125635458","Meld"
"0.894906072316932","Meld"
"0.913673314459298","Meld"
"0.889785769367696","Meld"
"0.852640814206518","Meld"
"0.865762338462826","Meld"
"0.892827962816647","Meld"
"0.902165184340875","Meld"
"0.922908872104666","Meld"
"1.14451636853925","Downscaler"
"1.16174346324692","Downscaler"
"1.19188117068338","Downscaler"
"1.12088537411551","Downscaler"
"1.05703454898511","Downscaler"
