"MSE","Model"
"1.06108584808047","Meld"
"0.929282932584301","Meld"
"1.15564161068871","Meld"
"0.805191664512","Meld"
"1.39436984553461","Meld"
"1.16907730832712","Meld"
"0.85871187391402","Meld"
"1.04957921538294","Meld"
"0.78779934225784","Meld"
"0.858140577485509","Meld"
"1.02610011273202","Meld"
"0.941411548826207","Meld"
"1.17261160551222","Meld"
"1.10637686328045","Meld"
"1.49577913288444","Meld"
"1.48266692037136","Meld"
"0.991365424406425","Meld"
"1.76687522040144","Meld"
"0.996014366294899","Meld"
"1.68309414361366","Meld"
"0.937541296005672","Meld"
"1.40154810032663","Meld"
"1.20543868234571","Meld"
"1.24350892257307","Meld"
"1.42428550697014","Meld"
"1.47629765032919","Meld"
"1.58919009184817","Meld"
"0.945596032067644","Meld"
"1.12088119689078","Meld"
"0.980657072959774","Meld"
"0.913927089837311","Meld"
"1.66183397067553","Meld"
"2.13713393284899","Meld"
"1.54415369102207","Meld"
"1.27991138112728","Meld"
"1.31451770624936","Meld"
"1.21528449477098","Meld"
"0.801559762607499","Meld"
"0.886043310186886","Meld"
"1.00479116062819","Meld"
"1.68329305279943","Meld"
"1.08507795743927","Meld"
"0.898070252296818","Meld"
"0.980090184697149","Meld"
"0.951440420041994","Meld"
"0.965272437403219","Meld"
"0.907210496394381","Meld"
"1.04701850969787","Meld"
"1.40643132947239","Meld"
"1.60606105934833","Meld"
"1.7431901485211","Meld"
"1.17443529222024","Meld"
"1.13942721977783","Meld"
"0.977127935817738","Meld"
"1.25595768076624","Meld"
"1.60164637853916","Meld"
"1.17713520888117","Meld"
"0.954028924228257","Meld"
"1.51019153017772","Meld"
"0.547346722723563","Meld"
"0.781755995860599","Meld"
"1.17910127807877","Meld"
"1.07434870129847","Meld"
"1.07653670444431","Meld"
"1.67323170030446","Meld"
"1.19283266626549","Meld"
"1.14764013327933","Meld"
"1.49069993884964","Meld"
"1.09759005640634","Meld"
"1.87955348720049","Meld"
"1.43957615123878","Meld"
"1.28667944827385","Meld"
"1.20545950241206","Meld"
"1.78170665658419","Meld"
"0.855323113744866","Meld"
"1.01528203776732","Meld"
"1.55728701332932","Meld"
"1.33669859769555","Meld"
"1.0158775812345","Meld"
"1.31521827000108","Meld"
"0.791613726435936","Meld"
"1.42669507197349","Meld"
"0.881369853717583","Meld"
"1.8540197812681","Meld"
"0.833893624164116","Meld"
"1.46771233188292","Meld"
"0.889959771307579","Meld"
"1.23635910705765","Meld"
"0.903106833327941","Meld"
"1.21344289332997","Meld"
"1.16362575546789","Meld"
"1.12154910615166","Meld"
"1.11246088621996","Meld"
"1.38592701015799","Meld"
"0.733532388928742","Meld"
"0.884365985990876","Meld"
"1.41360038787363","Meld"
"1.42731932181213","Meld"
"0.764518562858507","Meld"
"1.20326642846193","Meld"
"2.91087059496376","Downscaler"
"1.65902173745683","Downscaler"
"2.35348618415032","Downscaler"
"1.25686351233012","Downscaler"
"2.46139342282481","Downscaler"
"2.08878470838852","Downscaler"
"1.61103739038007","Downscaler"
"1.68251103879718","Downscaler"
"1.48034379317038","Downscaler"
"1.54712469255505","Downscaler"
"1.92162941944806","Downscaler"
"2.88788081614133","Downscaler"
"1.93274593536024","Downscaler"
"2.26862470713264","Downscaler"
"2.47324351525872","Downscaler"
"2.1710144178567","Downscaler"
"3.05667180526576","Downscaler"
"1.58777467417055","Downscaler"
"2.23593084406533","Downscaler"
"2.67164816612991","Downscaler"
"1.54196402714772","Downscaler"
"2.4190966279737","Downscaler"
"1.77293879392089","Downscaler"
"3.70242786820173","Downscaler"
"3.52067797623066","Downscaler"
"2.99926174608055","Downscaler"
"2.81011970071536","Downscaler"
"2.27237635362966","Downscaler"
"1.74096739389139","Downscaler"
"2.7085285657111","Downscaler"
"1.24964318464431","Downscaler"
"2.88576306661734","Downscaler"
"2.84614020495502","Downscaler"
"3.13116119920497","Downscaler"
"2.28473354679473","Downscaler"
"2.79657070040298","Downscaler"
"3.06834217902184","Downscaler"
"1.87012260491499","Downscaler"
"2.49083408963679","Downscaler"
"1.54776386219106","Downscaler"
"3.87409932198502","Downscaler"
"2.38757586092174","Downscaler"
"2.08933479414112","Downscaler"
"1.67980597414083","Downscaler"
"1.69807911737475","Downscaler"
"1.9767264243492","Downscaler"
"1.66897456337113","Downscaler"
"1.56398076946898","Downscaler"
"1.7806931016734","Downscaler"
"2.53421276517478","Downscaler"
"3.07221017472803","Downscaler"
"1.39673465545342","Downscaler"
"2.14557658420713","Downscaler"
"2.05333457775807","Downscaler"
"2.41128534632891","Downscaler"
"2.18436735985113","Downscaler"
"1.96577484332225","Downscaler"
"1.75175473794948","Downscaler"
"2.23816138375529","Downscaler"
"1.27589726025371","Downscaler"
"1.26771549403746","Downscaler"
"2.19366161812681","Downscaler"
