"MSE","Model"
"0.876961922056564","Meld"
"0.859118192784874","Meld"
"0.913906361812357","Meld"
"0.942734474904317","Meld"
"0.966751507085731","Meld"
"0.965461075322013","Meld"
"0.92623235114989","Meld"
"0.968716108149817","Meld"
"0.930557103532139","Meld"
"0.91350931421368","Meld"
"0.95559383615446","Meld"
"0.9793367589411","Meld"
"0.946538130710886","Meld"
"0.992474868911097","Meld"
"0.970500299891565","Meld"
"0.946124733680301","Meld"
"0.936948983547939","Meld"
"0.955622245946704","Meld"
"0.942551158867989","Meld"
"0.948373314708558","Meld"
"0.923094362301216","Meld"
"0.937675282516614","Meld"
"0.936779659424519","Meld"
"0.961672057131536","Meld"
"0.9278380328406","Meld"
"0.919680703359381","Meld"
"0.913694812519994","Meld"
"0.926073971405442","Meld"
"0.973196191905874","Meld"
"0.875517161313007","Meld"
"0.939235991289187","Meld"
"0.958363345884452","Meld"
"0.916667115112035","Meld"
"0.920582020748802","Meld"
"0.909978752092035","Meld"
"0.927147056216769","Meld"
"0.934110297753849","Meld"
"0.956949310871557","Meld"
"0.935761331319308","Meld"
"0.935564652691484","Meld"
"0.912433713469948","Meld"
"0.938825778081957","Meld"
"0.913161701363745","Meld"
"0.940871597553314","Meld"
"0.913385838143772","Meld"
"0.908854524847499","Meld"
"0.925127552272137","Meld"
"0.985993591429628","Meld"
"0.92364430507091","Meld"
"0.894105609167506","Meld"
"0.943781250021769","Meld"
"0.948720097386462","Meld"
"0.898907557903406","Meld"
"0.932343204387605","Meld"
"0.952455745183964","Meld"
"0.968361400459142","Meld"
"0.905364826857913","Meld"
"0.912647921232923","Meld"
"0.934654899146102","Meld"
"0.921810228961009","Meld"
"0.923168572066755","Meld"
"0.986291886603029","Meld"
"0.969227690476606","Meld"
"0.950594206768573","Meld"
"0.960514217174337","Meld"
"0.988089521307747","Meld"
"0.935974341858979","Meld"
"0.946330040502213","Meld"
"0.90357056639666","Meld"
"0.997975309655928","Meld"
"0.919693816140859","Meld"
"0.994064435688012","Meld"
"0.924911067531346","Meld"
"0.908998623781759","Meld"
"0.927094260679746","Meld"
"0.957410488582737","Meld"
"0.927242742859034","Meld"
"0.964253114781339","Meld"
