"mse_meld","mse_down"
3.18611812642129,3.64394845878741
2.92268953600158,3.21781070926889
3.09094217484351,3.41939978692211
2.94062787921161,3.82230411236624
3.21772287058223,3.9590455807779
3.17716673080612,3.49835829930261
3.01291530578308,3.32410056367038
3.30402934895782,4.57432416402762
3.05043778371452,3.18876483828162
3.2429666416436,3.60728624110406
2.992584862357,3.16203689873623
3.08688029070542,3.31732112479643
3.20626263471745,3.45991157348786
3.31276605078946,3.55411060846078
3.05081712452302,3.40013980067547
3.13658741068245,3.64047874451653
3.26743631617435,3.38460977867147
3.01334799036629,3.22743141703052
3.10931632231203,3.58340218537709
3.14658144841851,3.54350376711347
2.91032973848601,3.14979834092237
2.99566972804426,3.22014856591565
3.08787122836051,3.5970374530445
3.18924993831912,3.31694771529389
3.32653156965187,3.75714910881948
3.03115648757157,3.24909931821065
3.22036801189839,3.87583837787012
2.91927193088123,3.06250846704281
3.12138660965241,3.41726297459177
2.93993238923516,4.27136338815432
3.22458831581645,3.69482905206997
3.02151159706181,3.69401763825457
3.1905760419277,3.76754482125566
2.81774833978135,2.97714874296321
3.2801443128811,3.43380008479362
2.91219370218215,3.40493830339679
3.27823247204746,3.3798799784
2.93088062702075,3.530691574196
2.97926550289291,3.10126715286076
3.17256915477901,3.38670424518503
3.29738251232335,3.71126211327606
3.02921225478372,3.19940272129376
3.23726118480831,3.81057163637081
3.0279196659699,3.39583584404396
3.48872804825638,3.89309013796029
3.13943064345459,3.55498290061876
3.06831811645574,3.37982579974161
3.08944453923832,3.28762775110973
3.00422117742435,3.35950179981107
3.08335249729572,3.54441498374687
3.33584856139822,4.05806728769905
3.39788164249292,3.59926310345752
3.1829700862536,3.1803930518199
2.75965368824648,3.48028679065335
3.00666200498324,3.14981938793791
2.94911308663027,3.29843747617877
3.00767622034228,3.32286133348833
3.32781005115736,3.59274205190482
3.08129865405581,3.29007304224067
2.86935990576309,3.02012623417516
2.9892639723392,3.07398477023515
3.01489747665765,3.91795024802988
3.25665435047978,3.60526300202623
3.23646930292745,4.1249392236867
3.23243341734294,3.67497337182437
3.16001735497246,3.38651034936028
3.25665905792456,3.44451503689534
2.90420687585106,3.0988395165257
3.00120008231706,3.86267710008731
3.22878343803361,3.37468626621466
3.18652430777922,3.24676509525955
3.03865638847024,3.31209902314213
3.19553476781612,3.47402568089715
3.09282326098123,3.39914616323176
2.88060670217451,3.27851536992926
3.03591498975453,3.53502913441122
2.90298480511567,3.73271405013156
3.24288700938028,3.39229402868646
3.22497665349921,3.56158760189305
3.1507659600071,3.7542869754393
2.96670378289003,3.27197977444431
3.39562462564006,3.5766594111846
3.11864179715105,3.52410948401337
3.09705245146532,3.45015458610734
3.30388887136224,3.58012456466394
3.08624381744329,3.25404556074397
3.32208105325517,3.80851762702845
3.05841059581773,3.26052730911782
3.10839900616772,3.32572182330106
3.28740765379357,3.51451191403518
2.97943792162216,3.14854806360651
3.11999696313413,3.36841675104521
2.99286806493458,3.47990765157826
3.0443027488581,3.14225421971244
3.03976889205556,3.31225311156918
3.10063133517085,3.461851137016
3.26172980056255,3.41231838404178
3.37454106251847,3.65073373176792
3.06823491029654,3.43361794506548
3.1030428165041,3.66834388186928
