"MSE","Model"
"6.24936733581128","Meld"
"6.90292888337176","Meld"
"6.98284654350704","Meld"
"5.39614180542566","Meld"
"7.36302194781268","Meld"
"7.0515039415258","Meld"
"7.10527871915831","Meld"
"7.8089890797221","Meld"
"7.54194509774561","Meld"
"6.9708254164771","Meld"
"6.49354986708987","Meld"
"8.47949319718419","Meld"
"9.53706823217411","Meld"
"6.44430046814104","Meld"
"7.90186114834603","Meld"
"6.55382455379139","Meld"
"7.93793102356447","Meld"
"7.78052763718835","Meld"
"5.59032504230958","Meld"
"6.47351074434672","Meld"
"7.65208259737692","Meld"
"7.1497090606953","Meld"
"8.4616541913723","Meld"
"7.23347130069736","Meld"
"6.59466463670606","Meld"
"6.27243324934674","Meld"
"6.52615608106545","Meld"
"6.85451825456301","Meld"
"3.93402954064141","Meld"
"8.16039645478509","Meld"
"7.06529655307451","Meld"
"6.12535530354804","Meld"
"6.54217895074495","Meld"
"7.93739413864182","Meld"
"7.3106228549684","Meld"
"6.92496807110779","Meld"
"6.88664358888396","Meld"
"6.30332311467601","Meld"
"6.07233567340874","Meld"
"7.3524352309949","Meld"
"7.49198135578905","Meld"
"6.73197519436223","Meld"
"7.58035355819035","Meld"
"7.59453765826758","Meld"
"6.85713919997046","Meld"
"8.09222814124482","Meld"
"5.51942116994601","Meld"
"7.85138887910261","Meld"
"7.46324865407455","Meld"
"6.52911124465049","Meld"
"7.24949136209058","Meld"
"6.95668056916584","Meld"
"6.22131469092217","Meld"
"6.97590896234443","Meld"
"7.53995232196169","Meld"
"7.78156602516921","Meld"
"6.18906949860172","Meld"
"7.19468771858841","Meld"
"8.03299108770135","Meld"
"8.39490225943571","Meld"
"6.03772711006672","Meld"
"6.30441032591387","Meld"
"7.79371998388617","Meld"
"7.000639340277","Meld"
"6.81456816945277","Meld"
"6.71529917021699","Meld"
"7.99304807901214","Meld"
"9.00113190139962","Meld"
"6.67124434494506","Meld"
"8.06277577710293","Meld"
"6.60856744384689","Meld"
"7.10663159818447","Meld"
"7.03034216301164","Meld"
"5.78467378876926","Meld"
"9.09084004978555","Meld"
"6.84185463197557","Meld"
"8.27955195397717","Meld"
"4.52274561967331","Meld"
"6.91461383569112","Meld"
"9.07791328848405","Meld"
"7.08330473694066","Meld"
"6.88120108209727","Meld"
"7.05823295135596","Meld"
"6.62224329528109","Meld"
"8.07792503320267","Meld"
"8.29898891319349","Meld"
"6.55127859611495","Meld"
"8.15928100127613","Meld"
"6.60043854765244","Meld"
"6.97174488271749","Meld"
"8.11681435244827","Meld"
"8.26687277355844","Meld"
"7.76979368965624","Meld"
"7.66438103691038","Meld"
"7.39626215882312","Meld"
"7.69177419395699","Meld"
"5.64633286862337","Meld"
"4.73568767277355","Meld"
"7.42863033749321","Meld"
"6.91981102228814","Meld"
"7.06835862894685","Downscaler"
"7.89161657487249","Downscaler"
"7.96894187187462","Downscaler"
"6.21515126142912","Downscaler"
"7.61487151307216","Downscaler"
"7.38658426957596","Downscaler"
"7.63412135039168","Downscaler"
"8.83239208891053","Downscaler"
"9.37327818749135","Downscaler"
"7.67035571975097","Downscaler"
"7.02467936029832","Downscaler"
"9.16961309385616","Downscaler"
"9.94768311864477","Downscaler"
"7.85148216587188","Downscaler"
"7.95121451386509","Downscaler"
"7.47109707429278","Downscaler"
"8.95773223000847","Downscaler"
"8.26251791759673","Downscaler"
"6.47097055724259","Downscaler"
"6.58795041562452","Downscaler"
"9.02037681524448","Downscaler"
"7.17604699263336","Downscaler"
"8.8511556152079","Downscaler"
"8.03883891378592","Downscaler"
"7.32727913975834","Downscaler"
"6.51418375951972","Downscaler"
"7.28693355550441","Downscaler"
"7.33813631485391","Downscaler"
"8.02873074839125","Downscaler"
"8.59234671344143","Downscaler"
"7.31252495793251","Downscaler"
"6.64745214305469","Downscaler"
"7.42036644608511","Downscaler"
"7.83554689605382","Downscaler"
"8.02304147715732","Downscaler"
"6.91911461373755","Downscaler"
"7.80851834841178","Downscaler"
"6.57547697184307","Downscaler"
"7.01081086879117","Downscaler"
"7.90707657470333","Downscaler"
"7.73272584212952","Downscaler"
"7.29449302834589","Downscaler"
"7.9238332632107","Downscaler"
"7.84712145554491","Downscaler"
"6.78614165713615","Downscaler"
"9.69203633716345","Downscaler"
"6.24961459323523","Downscaler"
"7.69249992381786","Downscaler"
"8.69818279588391","Downscaler"
"7.65968593547952","Downscaler"
"7.7679586325225","Downscaler"
"7.7029627772598","Downscaler"
"6.68112694489238","Downscaler"
"7.94214792932551","Downscaler"
"7.77760311229015","Downscaler"
"8.02042026838798","Downscaler"
"6.70971855910732","Downscaler"
"8.01468782131838","Downscaler"
"8.91640099160791","Downscaler"
"8.70898338985585","Downscaler"
"6.76967904331253","Downscaler"
"6.44560310807566","Downscaler"
"8.09469646257254","Downscaler"
"6.67673604394146","Downscaler"
"7.23113326921513","Downscaler"
"7.75868164340494","Downscaler"
"8.60517545176193","Downscaler"
"9.02245383619919","Downscaler"
"6.68387267797384","Downscaler"
"8.52702743849554","Downscaler"
"6.81800740456059","Downscaler"
"7.07150850173685","Downscaler"
"8.32029161441779","Downscaler"
"6.82245211149425","Downscaler"
"9.80160012896035","Downscaler"
"7.34778747929076","Downscaler"
"8.18887186536156","Downscaler"
"5.69179570978093","Downscaler"
"7.69455224677726","Downscaler"
"8.69721972517974","Downscaler"
"8.8739160868123","Downscaler"
"7.34855921567456","Downscaler"
"8.13058430537626","Downscaler"
"6.90215549257495","Downscaler"
"8.0992628693172","Downscaler"
"8.33945362129751","Downscaler"
"7.59965995770799","Downscaler"
"8.20724077487495","Downscaler"
"7.37506379331038","Downscaler"
"7.29509668026216","Downscaler"
"7.98938062862483","Downscaler"
"8.2721214860252","Downscaler"
"8.76921591152297","Downscaler"
"8.19276937720372","Downscaler"
"7.59651666993714","Downscaler"
"8.11510652148036","Downscaler"
"5.95931304122617","Downscaler"
"5.21921786075341","Downscaler"
"9.31121194640926","Downscaler"
"7.85272112458937","Downscaler"
