"mse_meld","mse_down"
0.714470574012646,0.7565760549169
0.813238152809396,0.842904630911322
0.763152203138565,0.909350996836583
0.807952973587506,0.828773275621234
0.713947689973367,0.826632603986779
0.749523951198641,0.793901090260498
0.763313996194129,0.827038553149163
0.771858207407385,0.823783304771766
0.757470594094732,0.89658415650686
0.754970813104696,0.889177852433755
0.739068280594358,0.871977284045631
0.772224098011082,0.936258926385703
0.829442314873568,0.965594430920198
0.76020987613329,0.784101652636137
0.748564547362376,0.893522906013857
0.73205795607667,0.797705948628583
0.774169967411004,0.912835887567373
0.811651348087073,0.85193974603333
0.778946823320301,0.813131873203164
0.821845736456066,0.877241500372981
0.687556395113221,0.792514439954885
0.805175318499256,0.882039584207448
0.804354356299005,0.902423984304676
0.750259702225285,0.84069059420515
0.781111236928449,0.855011638908138
0.691835437741594,0.758130127774496
0.837153051395963,0.93311839017878
0.730960096294545,0.786587874607464
0.690933049346531,0.893854191526389
0.821128200788178,0.841979173727468
0.782992019747975,0.872432526694801
0.799035026766991,0.848142118990949
0.890416405371868,0.989942604211605
0.804231049877553,0.876596862079988
0.789911809845759,0.837368654430733
0.722232915540073,0.764897532958406
0.824895409141441,0.881984891365323
0.79880987865158,0.856653198821694
0.85859696574574,0.933042047813138
0.742158353055307,0.773396242372404
0.787132001757188,0.90927663815342
0.777426248309171,0.848673633775388
0.771816896704174,0.860224909548771
0.763785282304703,0.803279897565037
0.738252741745982,0.91650633338624
0.783547696649562,0.83812561318122
0.777884066666505,0.832249412991383
0.754072290723431,0.803243417731431
0.723468116355501,0.851903227238555
0.791155094918366,0.813028794503801
0.812492210287893,0.844953014912631
0.808299703122116,0.85128445181785
0.811008290486181,0.963180086075967
0.737308310962509,0.793498230023288
0.763975939579246,0.877282170405337
0.798562533528122,0.859506565741254
0.811249550197375,0.889483127602031
0.736174364490296,0.824119922644296
0.687249981891478,0.724279697183119
0.769523074297744,0.83476001238422
0.775620487022934,0.868500936054483
0.80434669610497,1.12023751100667
0.817099689242105,0.837831787398372
0.718533742127574,0.838677457636007
0.81916948808195,1.02731646825922
0.710830625232667,0.778943837655581
0.728816424061628,0.797536134511827
0.730827292013116,0.769385481230834
0.78929222608305,0.833613203292453
0.766728284455529,0.824697573933001
0.740485844007188,0.861135319561669
0.760933972193574,0.814797450976758
0.841449823646403,1.05677298373258
0.733970869282445,0.763684295620237
0.781031704573553,0.900158153321284
0.812809039854949,0.879362047705043
0.789892795896147,0.866916322076609
0.843020285048891,0.998026081419241
0.746803636000366,0.852120479984673
0.779138780388731,0.830100827735344
0.844592677898795,0.883224490978759
0.879414824871767,0.911033930925367
0.763864182146709,0.783102764592628
0.770057948607039,0.851803496085459
0.809723307416995,0.829566898118135
0.818924604712853,1.02864208194068
0.726783569042539,0.813077817716143
0.773841663563344,0.963012994101209
0.838590155804632,0.878234354977119
0.735755172549013,0.747770233910173
0.772502542905663,0.851695420336891
0.760195536804487,0.864469063369982
0.736234058254252,0.824131148660804
0.781755050475075,0.860397493566004
0.773292919671612,0.833249027509862
0.813464634103783,0.864375067635684
0.833302066404542,0.920602404141128
0.758068054090078,0.840069604631861
0.814667415022243,0.916910908491718
0.792756458247928,0.840892389681947
