"MSE","Model"
"0.513107771605673","Meld"
"0.595934579091047","Meld"
"0.667614620171462","Meld"
"0.60053252271678","Meld"
"0.57930178270418","Meld"
"0.624933645758488","Meld"
"0.54109713125113","Meld"
"0.521546390208069","Meld"
"0.494846333169883","Meld"
"0.542043441335989","Meld"
"0.601797879843866","Meld"
"0.678549726541548","Meld"
"0.593203865521323","Meld"
"0.557772108036607","Meld"
"0.552000232184922","Meld"
"0.658204594458435","Meld"
"0.626223261725141","Meld"
"0.551947727889013","Meld"
"0.529366627195045","Meld"
"0.668260425116241","Meld"
"0.537939723664631","Meld"
"0.548798777959203","Meld"
"0.549962665583479","Meld"
"0.649256757693561","Meld"
"0.50028756534452","Meld"
"0.635381794110147","Meld"
"0.587536376560168","Meld"
"0.488015671913448","Meld"
"0.563807019642822","Meld"
"0.603943400903045","Meld"
"0.53251506486103","Meld"
"0.566781568031257","Meld"
"0.574069352247248","Meld"
"0.554810450440535","Meld"
"0.609804909010416","Meld"
"0.681305347217653","Meld"
"0.636029535682716","Meld"
"0.49205593745363","Meld"
"0.642225827047644","Meld"
"0.555347824635905","Meld"
"0.663170922262351","Meld"
"0.614213302724602","Meld"
"0.571194373067466","Meld"
"0.616818447858468","Meld"
"0.553107409371377","Meld"
"0.564426334013772","Meld"
"0.637849844127463","Meld"
"0.620975058701873","Meld"
"0.635834212285609","Meld"
"0.49884394926914","Meld"
"0.490293270780356","Meld"
"0.636308256358702","Meld"
"0.559570028664756","Meld"
"0.701615586899867","Meld"
"0.586118808958228","Meld"
"0.603629441667979","Meld"
"0.680571232498748","Meld"
"0.665411627194521","Meld"
"0.574301601508585","Meld"
"0.579429626377999","Meld"
"0.574257789244751","Meld"
"0.547217808059902","Meld"
"0.621157714657885","Meld"
"0.638401471947166","Meld"
"0.581039963738625","Meld"
"0.581629083976415","Meld"
"0.565299281949575","Meld"
"0.57895705325365","Meld"
"0.569407012226919","Meld"
"0.642175434486811","Meld"
"0.586379029754332","Meld"
"0.505043712158821","Meld"
"0.59357023948369","Meld"
"0.549317683939065","Meld"
"0.617910428261068","Meld"
"0.610552385163182","Meld"
"0.609397173548002","Meld"
"0.516985058472635","Meld"
"0.581644293181544","Meld"
"0.648787839535873","Meld"
"0.697278021396103","Meld"
"0.56553189658071","Meld"
"0.568802497251326","Meld"
"0.692836833328183","Meld"
"0.641492759979321","Meld"
"0.527370278754846","Meld"
"0.647396180068493","Meld"
"0.570071141023338","Meld"
"0.564401527176493","Meld"
"0.60243191133222","Meld"
"0.641111903215855","Meld"
"0.580640919590189","Meld"
"0.577586643980691","Meld"
"0.575544898193696","Meld"
"0.550882712935047","Meld"
"0.65417760568677","Meld"
"0.638201918551143","Meld"
"0.672669923594021","Meld"
"0.603776737117085","Meld"
"0.506284040080178","Meld"
"1.42367092512031","Downscaler"
"1.34533277381369","Downscaler"
"1.34878589425772","Downscaler"
"1.72288152985914","Downscaler"
"1.38419130155617","Downscaler"
"1.09050447687848","Downscaler"
"1.73525158821103","Downscaler"
"1.08214881429307","Downscaler"
"1.20851778568067","Downscaler"
"2.46936706361157","Downscaler"
"1.4726736885455","Downscaler"
"1.82269232452862","Downscaler"
"1.40027957598928","Downscaler"
"1.33311639826209","Downscaler"
"1.07443112741934","Downscaler"
"1.87581011185445","Downscaler"
"1.94974771814435","Downscaler"
"1.42035043928174","Downscaler"
"1.48243044699955","Downscaler"
"1.48842951960313","Downscaler"
"2.37492070223852","Downscaler"
"1.25594121273087","Downscaler"
"1.20148479360422","Downscaler"
"1.27319262520169","Downscaler"
"1.07649983201252","Downscaler"
"1.12685836825957","Downscaler"
"1.7919852015729","Downscaler"
"1.18398876279369","Downscaler"
"1.30954628271604","Downscaler"
"2.10365135769316","Downscaler"
"1.46168351173434","Downscaler"
"1.10139935768605","Downscaler"
"1.00993196866447","Downscaler"
"1.26254722960302","Downscaler"
"1.50096014819334","Downscaler"
"1.17806560268175","Downscaler"
"1.46990548384951","Downscaler"
"1.64252672488999","Downscaler"
"1.38883912742318","Downscaler"
"1.32770525071314","Downscaler"
"1.11865114108434","Downscaler"
"1.29900873866467","Downscaler"
"1.46140585172901","Downscaler"
"1.69416289693522","Downscaler"
"1.21224719411064","Downscaler"
"1.4149713814468","Downscaler"
"1.45269089375914","Downscaler"
"3.15550794783212","Downscaler"
"1.38309740906361","Downscaler"
"1.50565605918732","Downscaler"
"1.38218668744258","Downscaler"
"1.34930162753891","Downscaler"
"1.6445999491989","Downscaler"
"1.65303931835542","Downscaler"
"1.62892088141204","Downscaler"
"1.35119553962162","Downscaler"
"2.27187764072794","Downscaler"
"1.36893514712243","Downscaler"
"1.84702192449165","Downscaler"
"1.16764938748126","Downscaler"
"1.29358564698212","Downscaler"
"1.30734397552218","Downscaler"
"1.18461350151281","Downscaler"
"1.10737103053332","Downscaler"
"1.18345130941838","Downscaler"
"1.20026755400652","Downscaler"
"2.04622773515145","Downscaler"
"1.08736474468539","Downscaler"
"1.20996636734848","Downscaler"
"1.71156434698357","Downscaler"
"1.14011935979657","Downscaler"
"1.06965995342384","Downscaler"
"1.85759363497087","Downscaler"
"1.59347150253871","Downscaler"
"1.33319700448377","Downscaler"
"1.06729623360606","Downscaler"
"1.52507115589096","Downscaler"
"1.72606901096744","Downscaler"
"1.26082168745089","Downscaler"
"1.73896183082402","Downscaler"
"2.02614860462145","Downscaler"
"1.48455193278116","Downscaler"
"2.73376527873362","Downscaler"
"1.3982796659846","Downscaler"
"1.67786936476105","Downscaler"
"3.81147794359909","Downscaler"
"1.41153602355102","Downscaler"
"1.64016731112695","Downscaler"
"0.984025513831495","Downscaler"
"1.41257969937755","Downscaler"
"1.5108820463073","Downscaler"
"0.959650440290207","Downscaler"
"1.77822770493086","Downscaler"
"1.79297224910339","Downscaler"
"1.3610201846346","Downscaler"
"1.97359278793846","Downscaler"
"1.18693148143312","Downscaler"
"1.49104992275148","Downscaler"
"2.27127744944091","Downscaler"
"1.161567873357","Downscaler"
