"MSE","Model"
"0.924158007910066","Meld"
"0.874908616538573","Meld"
"0.887134710142232","Meld"
"0.92411725259515","Meld"
"0.916545212023611","Meld"
"0.898170566573681","Meld"
"0.942941349259642","Meld"
"0.896759564016791","Meld"
"0.951434532794146","Meld"
"0.892421983153243","Meld"
"0.913913088451063","Meld"
"0.903594871445402","Meld"
"0.970556757541119","Meld"
"0.920939285430238","Meld"
"0.909710818776276","Meld"
"0.927933935310352","Meld"
"0.938562179538973","Meld"
"0.991023946846567","Meld"
"0.923331672011519","Meld"
"0.93667003621897","Meld"
"0.910776846123133","Meld"
"0.892419770106775","Meld"
"0.972124620479089","Meld"
"0.944939150234887","Meld"
"0.921357609037919","Meld"
"0.916742120796714","Meld"
"0.939287829569649","Meld"
"0.932077331065134","Meld"
"0.917330618826224","Meld"
"0.945793671983093","Meld"
"0.916800889752077","Meld"
"0.94565270979887","Meld"
"0.975910109933711","Meld"
"0.940589558955607","Meld"
"0.937547752590415","Meld"
"0.861906362052011","Meld"
"0.943320732207292","Meld"
"0.964247485017599","Meld"
"0.963256130153073","Meld"
"0.944995511223657","Meld"
"0.926011336523915","Meld"
"0.977375781855692","Meld"
"0.932940309187674","Meld"
"0.925351330061232","Meld"
"0.915539190556698","Meld"
"0.870368239989825","Meld"
"0.889984280703406","Meld"
"0.977332201916111","Meld"
"0.958896981867666","Meld"
"0.925651630841304","Meld"
"0.940492508330623","Meld"
"0.972241601777099","Meld"
"0.92830889046305","Meld"
"0.932229130612646","Meld"
"0.942387048373662","Meld"
"0.918984850808769","Meld"
"0.912474144723499","Meld"
"0.956423707674822","Meld"
"0.978706958133599","Meld"
"0.879581352868828","Meld"
"0.955958381715415","Meld"
"0.934279442389089","Meld"
"0.914661266856577","Meld"
"0.953181511826791","Meld"
"0.926463267462824","Meld"
"0.944248302829531","Meld"
"1.01882971910034","Meld"
"0.947455407905866","Meld"
"0.966460110976042","Meld"
"0.935050168697293","Meld"
"0.893858571276731","Meld"
"0.93834168798899","Meld"
"0.926940156997113","Meld"
"0.931400958287689","Meld"
"0.942235966857753","Meld"
"0.928742432844298","Meld"
"0.952557346457751","Meld"
"0.880847754932602","Meld"
"0.921953904849442","Meld"
"0.89952000973442","Meld"
"0.908100007577303","Meld"
"0.886711181998371","Meld"
"0.969896486779466","Meld"
"0.886603283585848","Meld"
"0.928006713917273","Meld"
"0.933382428657376","Meld"
"0.949447589867506","Meld"
"0.967474772840867","Meld"
"0.880522533822438","Meld"
"0.921899126182191","Meld"
"0.953512557255486","Meld"
"0.919716112674556","Meld"
"0.941573663877238","Meld"
"0.946569834485563","Meld"
"0.905616463540271","Meld"
"0.928581535367061","Meld"
"0.938060163187061","Meld"
"0.949953612185025","Meld"
"0.910095804715295","Meld"
"0.918378694702561","Meld"
"1.05307914209407","Downscaler"
"1.08608982340362","Downscaler"
"1.25435748311629","Downscaler"
"1.08048500268284","Downscaler"
"1.35342075619643","Downscaler"
"1.26019946368765","Downscaler"
"1.38116200974682","Downscaler"
"1.04150579420778","Downscaler"
"1.34576193316484","Downscaler"
"1.00415369971277","Downscaler"
"1.38712688445769","Downscaler"
"1.28644767408338","Downscaler"
"1.19382713068096","Downscaler"
"1.19857275561579","Downscaler"
"1.24445950358996","Downscaler"
"1.06909849086741","Downscaler"
"1.05725666055584","Downscaler"
"1.39604462642587","Downscaler"
"1.20107032078436","Downscaler"
"1.24337114276694","Downscaler"
"1.06782283160719","Downscaler"
"1.28771737102054","Downscaler"
"1.21568039602685","Downscaler"
"1.16110663047559","Downscaler"
"1.34099591390623","Downscaler"
"1.07246067787745","Downscaler"
"1.35175439027293","Downscaler"
"1.40924964196432","Downscaler"
"0.997332549866586","Downscaler"
"1.24012488135904","Downscaler"
"1.25063657450699","Downscaler"
"1.01560201691451","Downscaler"
"1.22845511185586","Downscaler"
"1.11972544934642","Downscaler"
"1.0583720303028","Downscaler"
"1.07743107651863","Downscaler"
"1.21033041159597","Downscaler"
"1.40360720586767","Downscaler"
"1.1596272196696","Downscaler"
"1.33939462597435","Downscaler"
"1.13958984747341","Downscaler"
"1.48766041042741","Downscaler"
"1.03353338218089","Downscaler"
"0.988093371528485","Downscaler"
"1.23008691085435","Downscaler"
"1.18114122165976","Downscaler"
"1.25216354512086","Downscaler"
"1.10203114069884","Downscaler"
"1.32561903327138","Downscaler"
"1.19711193605092","Downscaler"
"0.996264449733741","Downscaler"
"1.52516477235614","Downscaler"
"1.05276576291559","Downscaler"
"1.18312433704391","Downscaler"
"1.34711081762209","Downscaler"
"1.08012180528247","Downscaler"
"1.02049927439117","Downscaler"
"1.24478437739723","Downscaler"
"1.23794047112656","Downscaler"
"0.945481903215482","Downscaler"
"1.40341885765787","Downscaler"
"1.15281354516543","Downscaler"
"1.28440846759826","Downscaler"
"1.31712474392953","Downscaler"
"1.10984442123479","Downscaler"
"1.26202666053679","Downscaler"
"1.3928264726252","Downscaler"
"1.20754210434073","Downscaler"
"1.43831875725972","Downscaler"
"1.09718282593109","Downscaler"
"1.01987771376937","Downscaler"
"1.18381379453985","Downscaler"
"1.12068313977462","Downscaler"
"1.22479045898824","Downscaler"
"1.06522511809596","Downscaler"
"1.41119336436718","Downscaler"
"1.1587018178017","Downscaler"
"1.39532454990881","Downscaler"
"1.0422776009914","Downscaler"
"1.05623085420486","Downscaler"
"1.07782723881222","Downscaler"
"1.17597784785123","Downscaler"
"1.22200521861164","Downscaler"
"1.10240459738871","Downscaler"
"1.17804506732233","Downscaler"
"1.69721494160884","Downscaler"
"1.14206638482078","Downscaler"
"1.24524778789529","Downscaler"
"0.938995283178176","Downscaler"
"1.24408535569228","Downscaler"
"1.33845610785025","Downscaler"
"1.11497317491878","Downscaler"
"1.16750211744506","Downscaler"
"1.33074794195746","Downscaler"
"1.36926321880169","Downscaler"
"1.287437682866","Downscaler"
"1.08129422134332","Downscaler"
"1.21535420138544","Downscaler"
"1.08074804123374","Downscaler"
"1.15793198258318","Downscaler"
