"MSE","Model"
"0.598715021800225","Meld"
"0.560293961793571","Meld"
"0.421063349237949","Meld"
"0.502856169943526","Meld"
"0.480666013239706","Meld"
"0.37642184384314","Meld"
"0.494506835955656","Meld"
"0.426261476936333","Meld"
"0.396405657002522","Meld"
"0.391740092982444","Meld"
"0.613875858966169","Meld"
"0.400439844822483","Meld"
"0.451554657652681","Meld"
"0.388464240073994","Meld"
"0.426480349577273","Meld"
"0.391081278735683","Meld"
"0.629961066476516","Meld"
"0.423275861145139","Meld"
"0.487870018569767","Meld"
"0.437971992557313","Meld"
"0.501628476818365","Meld"
"0.451883208377812","Meld"
"0.449667507223911","Meld"
"0.477153500520012","Meld"
"0.472236259597909","Meld"
"0.555708878499374","Meld"
"0.378462457771839","Meld"
"0.476847235150012","Meld"
"0.451358183528888","Meld"
"0.51786202660384","Meld"
"0.404313249413302","Meld"
"0.487741433939107","Meld"
"0.393347747417232","Meld"
"0.428905781967587","Meld"
"0.436395005631549","Meld"
"0.54909548727969","Meld"
"0.391422724328495","Meld"
"0.377517344626063","Meld"
"0.508130222516684","Meld"
"0.632244821214229","Meld"
"0.517867634888544","Meld"
"0.440026028322632","Meld"
"0.538926867225495","Meld"
"0.445239436644955","Meld"
"0.409507661123511","Meld"
"0.46295673807071","Meld"
"0.417788074339687","Meld"
"0.35592039749913","Meld"
"0.60890970301296","Meld"
"0.434005295378556","Meld"
"0.514301858455804","Meld"
"0.348704223500821","Meld"
"0.383199541420083","Meld"
"0.50618627840732","Meld"
"0.493410419495099","Meld"
"0.537455589273948","Meld"
"0.529134454751943","Meld"
"0.626207495035054","Meld"
"0.440848725199488","Meld"
"0.371051295718507","Meld"
"0.346800207811873","Meld"
"0.543262277078893","Meld"
"0.427003117510951","Meld"
"0.496466977140321","Meld"
"0.631914697462363","Meld"
"0.579428779030952","Meld"
"0.90156421217137","Meld"
"0.485740564950839","Meld"
"0.592567374521469","Meld"
"0.447871911411243","Meld"
"0.56626389819917","Meld"
"0.564969144764927","Meld"
"0.53901640450302","Meld"
"0.486325490687101","Meld"
"0.37933767939888","Meld"
"0.528883695842638","Meld"
"0.401839841327844","Meld"
"0.513468847700055","Meld"
"0.430841713357933","Meld"
"0.602305684938132","Meld"
"0.485943289658466","Meld"
"0.541398944832053","Meld"
"0.484559674456637","Meld"
"0.479787803524045","Meld"
"0.479669096229546","Meld"
"0.420373877842311","Meld"
"0.448175346749575","Meld"
"0.50970012716367","Meld"
"0.655198431152609","Meld"
"0.339531125562536","Meld"
"0.463184679173052","Meld"
"0.451698932728482","Meld"
"0.489038584302773","Meld"
"0.545301738978036","Meld"
"0.485835948252074","Meld"
"0.449496141955165","Meld"
"0.559572094331837","Meld"
"0.532448864939493","Meld"
"0.744718399912016","Meld"
"0.547737577150581","Meld"
"1.02233909979117","Downscaler"
"0.777117762817336","Downscaler"
"0.433626739089119","Downscaler"
"0.661872124331129","Downscaler"
"0.593487517253498","Downscaler"
"0.485344791554815","Downscaler"
"0.657066384968819","Downscaler"
"0.804491961284884","Downscaler"
"0.502749718765307","Downscaler"
"0.453458959604033","Downscaler"
"0.816247692275559","Downscaler"
"0.640847168146657","Downscaler"
"0.549344839467607","Downscaler"
"0.51228398135332","Downscaler"
"0.498792604225999","Downscaler"
"0.67909743121215","Downscaler"
"0.970220705398267","Downscaler"
"0.683761942134265","Downscaler"
"0.771206572062819","Downscaler"
"0.489208878116032","Downscaler"
"0.705728970358289","Downscaler"
"0.943304741652669","Downscaler"
"0.614306160937576","Downscaler"
"0.587672134616084","Downscaler"
"0.714465922416981","Downscaler"
"0.716137066829972","Downscaler"
"0.596484861396303","Downscaler"
"0.68129806405477","Downscaler"
"0.551765856711323","Downscaler"
"0.645489408701094","Downscaler"
"0.596602996059397","Downscaler"
"0.829620755949862","Downscaler"
"0.479773242272127","Downscaler"
"0.623895648242764","Downscaler"
"1.0939998858526","Downscaler"
"0.580608709877787","Downscaler"
"0.68231892955898","Downscaler"
"0.504173491581377","Downscaler"
"0.600314744377905","Downscaler"
"0.938466628796109","Downscaler"
"0.725296518638441","Downscaler"
"0.576142504075519","Downscaler"
"0.638885861065331","Downscaler"
"0.764218979583956","Downscaler"
"0.727040696694073","Downscaler"
"0.708721949614115","Downscaler"
"0.773064801717666","Downscaler"
"0.39440048341578","Downscaler"
"1.17330887887083","Downscaler"
"0.718754536616991","Downscaler"
"0.619957072770803","Downscaler"
"0.900532977733596","Downscaler"
"0.461285255709708","Downscaler"
"0.612940900378105","Downscaler"
"0.737453562503892","Downscaler"
"0.792406210154429","Downscaler"
"0.613682986840907","Downscaler"
"0.709224711593342","Downscaler"
"0.658482977364863","Downscaler"
"0.481894389690688","Downscaler"
"0.418077214036627","Downscaler"
"0.547680442768568","Downscaler"
"0.706177367840418","Downscaler"
"0.551405784220129","Downscaler"
"0.938964698039142","Downscaler"
"0.811017414512952","Downscaler"
"1.1562422358027","Downscaler"
"0.988330945609821","Downscaler"
"0.769402981764678","Downscaler"
"0.672393750317844","Downscaler"
"0.723008572278228","Downscaler"
"0.864965312811594","Downscaler"
"0.715358810824611","Downscaler"
"0.621695609477187","Downscaler"
"0.514913527886717","Downscaler"
"0.684969563054533","Downscaler"
"0.478397496365617","Downscaler"
"0.602894914715493","Downscaler"
"0.49707959792065","Downscaler"
"0.620508068622993","Downscaler"
"0.67343691891619","Downscaler"
"0.702073302350964","Downscaler"
"0.875297532811919","Downscaler"
"0.606472169199038","Downscaler"
"0.534245905442856","Downscaler"
"0.745442496437305","Downscaler"
"0.614617404397101","Downscaler"
"0.699052465451086","Downscaler"
"0.843840391408179","Downscaler"
"0.602998380436841","Downscaler"
"0.614352706489712","Downscaler"
"0.678684401575053","Downscaler"
"0.789726727466316","Downscaler"
"0.775096856034487","Downscaler"
"0.800878554809734","Downscaler"
"0.546456451372114","Downscaler"
"0.819960579007062","Downscaler"
"0.730707148654482","Downscaler"
"0.9361777733643","Downscaler"
"0.65823445019921","Downscaler"
