"MSE","Model"
"0.19410323447072","Meld"
"0.17780056588953","Meld"
"0.278075441467825","Meld"
"0.22458035505513","Meld"
"0.194380821067482","Meld"
"0.255576434628821","Meld"
"0.269971296537397","Meld"
"0.21256349729024","Meld"
"0.230593195909323","Meld"
"0.242976314371409","Meld"
"0.211888522911173","Meld"
"0.233294972365922","Meld"
"0.275668805911442","Meld"
"0.284482622550616","Meld"
"0.208755466483372","Meld"
"0.287680037684398","Meld"
"0.251107604775011","Meld"
"0.219960163974741","Meld"
"0.202403595134943","Meld"
"0.21177237035109","Meld"
"0.209748484125939","Meld"
"0.265563844865424","Meld"
"0.228461530095773","Meld"
"0.283054448344972","Meld"
"0.228049429122041","Meld"
"0.231730947787134","Meld"
"0.189346049325971","Meld"
"0.247287726296579","Meld"
"0.241516255071323","Meld"
"0.194862976274792","Meld"
"0.233774512995503","Meld"
"0.21374824315627","Meld"
"0.229692495620689","Meld"
"0.251943849252318","Meld"
"0.253216394312591","Meld"
"0.258268838336744","Meld"
"0.198824663834787","Meld"
"0.216047498506804","Meld"
"0.195999962122084","Meld"
"0.24324591748681","Meld"
"0.230348431961012","Meld"
"0.280683665570414","Meld"
"0.241208591423978","Meld"
"0.260235662865992","Meld"
"0.251272359337243","Meld"
"0.211032003019727","Meld"
"0.26321415591883","Meld"
"0.269574249165287","Meld"
"0.235975016440688","Meld"
"0.248453422471262","Meld"
"0.239610162956111","Meld"
"0.246664630439507","Meld"
"0.276160603301478","Meld"
"0.276407295324956","Meld"
"0.232010884973128","Meld"
"0.228201240058377","Meld"
"0.231801082436519","Meld"
"0.258150265253181","Meld"
"0.234792861603155","Meld"
"0.245393844304217","Meld"
"0.187825449937915","Meld"
"0.238359441755316","Meld"
"0.23313647599228","Meld"
"0.232597080616861","Meld"
"0.240546539321982","Meld"
"0.235672322941217","Meld"
"0.207245683587023","Meld"
"0.186342704303156","Meld"
"0.236568948404223","Meld"
"0.298126978907298","Meld"
"0.235755962907465","Meld"
"0.208659740329172","Meld"
"0.252599492907659","Meld"
"0.199058528864477","Meld"
"0.266985999164619","Meld"
"0.281929025635477","Meld"
"0.260840542462739","Meld"
"0.266030295399261","Meld"
"0.302250657101137","Meld"
"0.263125046861964","Meld"
"0.221150713847342","Meld"
"0.240595220073054","Meld"
"0.286767642085871","Meld"
"0.231282123383753","Meld"
"0.275947823363408","Meld"
"0.165740006195105","Meld"
"0.24433083006581","Meld"
"0.203230602164514","Meld"
"0.221684559699053","Meld"
"0.236723178307319","Meld"
"0.28601051239309","Meld"
"0.312399119526337","Meld"
"0.254988825465688","Meld"
"0.200158074382145","Meld"
"0.232810639756442","Meld"
"0.248351134756359","Meld"
"0.212681834347522","Meld"
"0.238607153498103","Meld"
"0.214487402997923","Meld"
"0.203936964859611","Meld"
"0.646917976330768","Downscaler"
"0.628758907292078","Downscaler"
"1.87552180250586","Downscaler"
"1.05051391341718","Downscaler"
"0.838302941311152","Downscaler"
"0.899789390551639","Downscaler"
"1.69390180587765","Downscaler"
"0.975785312503542","Downscaler"
"0.999399073149701","Downscaler"
"0.937750242300573","Downscaler"
"1.03188406816927","Downscaler"
"0.826754837770172","Downscaler"
"1.15724715546647","Downscaler"
"1.085634728779","Downscaler"
"1.07999605404368","Downscaler"
"1.10125403894938","Downscaler"
"1.0143396739834","Downscaler"
"0.752600661666383","Downscaler"
"1.10760969990864","Downscaler"
"0.96370221840355","Downscaler"
"0.796042523159193","Downscaler"
"0.852134264772199","Downscaler"
"1.25460984424123","Downscaler"
"0.893548566474699","Downscaler"
"0.759170405048013","Downscaler"
"2.79408495878081","Downscaler"
"0.924343243829271","Downscaler"
"1.15226615371058","Downscaler"
"1.43254584936332","Downscaler"
"1.44840381829852","Downscaler"
"0.916071435967783","Downscaler"
"0.924335348533385","Downscaler"
"0.769425178301085","Downscaler"
"1.25626866981343","Downscaler"
"1.58170974817669","Downscaler"
"0.990996241051309","Downscaler"
"0.977750559755588","Downscaler"
"1.02037966042243","Downscaler"
"1.48409577073218","Downscaler"
"0.714184936890424","Downscaler"
"1.01146834871895","Downscaler"
"1.34816087882476","Downscaler"
"1.36638477947859","Downscaler"
"0.753103905376323","Downscaler"
"1.29139405475428","Downscaler"
"0.686403088497204","Downscaler"
"0.922747631034484","Downscaler"
"0.713625019794255","Downscaler"
"1.16287474614433","Downscaler"
"1.41229256547853","Downscaler"
"1.10697359881493","Downscaler"
"1.78897138163351","Downscaler"
"1.21715034038893","Downscaler"
"0.911247430987212","Downscaler"
"0.933450681217114","Downscaler"
"0.837236691875515","Downscaler"
"0.853573962709756","Downscaler"
"0.804878012572853","Downscaler"
"0.871391625944978","Downscaler"
"1.72232846048728","Downscaler"
"0.702837636590928","Downscaler"
"1.4167309821128","Downscaler"
"1.12627825365654","Downscaler"
"1.30573328374185","Downscaler"
"0.799664321356966","Downscaler"
"0.913470103534872","Downscaler"
"1.09646940449573","Downscaler"
"0.753155234000103","Downscaler"
"0.955947137475848","Downscaler"
"1.83486137262326","Downscaler"
"0.835748697367836","Downscaler"
"0.94976378774724","Downscaler"
"0.767230815869885","Downscaler"
"0.770673058183863","Downscaler"
"0.99042888904979","Downscaler"
"1.06726158495528","Downscaler"
"0.856208049028314","Downscaler"
"0.792981444154548","Downscaler"
"0.889868922636001","Downscaler"
"0.800872457068211","Downscaler"
"0.778618146323471","Downscaler"
"1.08133194216376","Downscaler"
"0.83894526212547","Downscaler"
"0.739626941013147","Downscaler"
"1.27885285480384","Downscaler"
"0.825935277506756","Downscaler"
"0.778268765355476","Downscaler"
"1.53359521145945","Downscaler"
"0.877350908589446","Downscaler"
"1.55391499015738","Downscaler"
"1.19277147996468","Downscaler"
"1.15687215116465","Downscaler"
"0.959264975678441","Downscaler"
"0.930156279881764","Downscaler"
"1.01252012312964","Downscaler"
"1.11790313286921","Downscaler"
"0.949678137153153","Downscaler"
"1.2361388820208","Downscaler"
"0.770672708162869","Downscaler"
"0.863419511897146","Downscaler"
