"MSE","Model"
"3.96452192954679","Meld"
"3.77819496004005","Meld"
"3.90540473299819","Meld"
"3.85986972164226","Meld"
"3.87888661767441","Meld"
"4.02536139502694","Meld"
"3.95475943344569","Meld"
"4.11402647063552","Meld"
"3.94636503737403","Meld"
"3.91089936965931","Meld"
"3.90207817644973","Meld"
"3.92768560541084","Meld"
"3.86445504519535","Meld"
"3.99008118841269","Meld"
"4.08697885366231","Meld"
"3.80582635491763","Meld"
"4.11405553752863","Meld"
"4.06088852883181","Meld"
"3.93624912777604","Meld"
"4.03416426284183","Meld"
"3.7149795054091","Meld"
"4.0870268580864","Meld"
"3.90630576497016","Meld"
"4.05433963870445","Meld"
"3.9549835141484","Meld"
"4.04248385462521","Meld"
"4.0847449247167","Meld"
"3.91290174356462","Meld"
"4.15040406218634","Meld"
"4.07779289698501","Meld"
"4.00551086059337","Meld"
"3.90078212434431","Meld"
"4.16326915882172","Meld"
"3.77264502059413","Meld"
"4.09651066546307","Meld"
"3.99435485907165","Meld"
"3.76095327954582","Meld"
"4.01971060159334","Meld"
"4.04850176153536","Meld"
"4.04834745606315","Meld"
"4.09322533977636","Meld"
"3.85300073483063","Meld"
"4.03575000369549","Meld"
"4.12303165637348","Meld"
"3.81573353629941","Meld"
"3.97706854235199","Meld"
"4.00229697268553","Meld"
"3.91065344205446","Meld"
"4.17261614220293","Meld"
"3.8681867859789","Meld"
"3.8392228147637","Meld"
"3.98026531387015","Meld"
"4.10728988959641","Meld"
"3.99627162006447","Meld"
"3.85704887151688","Meld"
"3.95611041356746","Meld"
"3.83624038949411","Meld"
"3.87357901918379","Meld"
"4.03852662041925","Meld"
"3.98817800473704","Meld"
"4.19337377649456","Meld"
"4.06126021103678","Meld"
"3.9299491680087","Meld"
"4.09436484217954","Meld"
"3.87697245184785","Meld"
"4.03984777600569","Meld"
"4.2106605416256","Meld"
"3.72909496273581","Meld"
"3.77127784589331","Meld"
"4.06936642660388","Meld"
"3.8607304629223","Meld"
"4.04901880362964","Meld"
"3.71446021813777","Meld"
"4.02486381728536","Meld"
"3.95152690907911","Meld"
"4.13824590376459","Meld"
"3.904170340114","Meld"
"4.00909426459607","Meld"
"3.9566634479986","Meld"
"4.15813380852281","Meld"
"4.06300716625823","Meld"
"3.73035697526547","Meld"
"4.05611424765635","Meld"
"3.99865155152068","Meld"
"4.08570650386686","Meld"
"3.87897688191117","Meld"
"3.95330205995049","Meld"
"3.83989437824437","Meld"
"4.23700248706831","Meld"
"3.79571829179967","Meld"
"4.06124518127759","Meld"
"4.00332048812808","Meld"
"4.12047683096625","Meld"
"4.15224586491706","Meld"
"3.86886251830524","Meld"
"3.99106300974804","Meld"
"3.93696686722276","Meld"
"3.88135556774407","Meld"
"4.00173358040084","Meld"
"3.97631074861316","Meld"
"8.27826483529492","Downscaler"
"4.07001998275794","Downscaler"
"9.87046260058722","Downscaler"
"7.16302302040329","Downscaler"
"9.89685591675096","Downscaler"
"4.30983538318731","Downscaler"
"6.03740948909604","Downscaler"
"7.94030543547641","Downscaler"
"10.6407455984944","Downscaler"
"9.92281729206441","Downscaler"
"9.1744643423733","Downscaler"
"8.54221597988728","Downscaler"
"5.28570606138354","Downscaler"
"10.8176032545902","Downscaler"
"7.27312265277718","Downscaler"
"13.5079877253042","Downscaler"
"12.6503124327963","Downscaler"
"8.6026133619343","Downscaler"
"8.49727966881633","Downscaler"
"10.061590208072","Downscaler"
"7.13981336121094","Downscaler"
"8.41211723458855","Downscaler"
"5.71470597756103","Downscaler"
"8.10853024208026","Downscaler"
"8.43082239108328","Downscaler"
"16.6068549581592","Downscaler"
"4.7563684872309","Downscaler"
"9.44105946184356","Downscaler"
"8.07870171641039","Downscaler"
"8.721003934307","Downscaler"
"11.4952532955924","Downscaler"
"14.6514981770031","Downscaler"
"8.73757590071687","Downscaler"
"9.43583542545891","Downscaler"
"7.15491198996586","Downscaler"
"14.9473724286518","Downscaler"
"8.95160772340272","Downscaler"
"7.85667466665501","Downscaler"
"10.9867196770292","Downscaler"
"6.57272801821037","Downscaler"
"6.06951543614154","Downscaler"
"5.82845364384867","Downscaler"
"13.6609638839854","Downscaler"
"8.55225965345328","Downscaler"
"18.1490132412084","Downscaler"
"12.3865487195837","Downscaler"
"6.08058657170778","Downscaler"
"6.37474231974421","Downscaler"
"12.2445168301497","Downscaler"
"8.39193289312705","Downscaler"
"14.4382003431168","Downscaler"
"6.4414931906632","Downscaler"
"11.5271800808204","Downscaler"
"8.0124049928844","Downscaler"
"5.48248179085944","Downscaler"
"10.2215704574063","Downscaler"
"6.76456576943404","Downscaler"
"14.0911670733161","Downscaler"
"6.10065916106689","Downscaler"
"8.56599169065245","Downscaler"
"8.02595263372533","Downscaler"
"9.52456180132195","Downscaler"
"10.2695429194937","Downscaler"
"9.13904103948207","Downscaler"
"9.59531575005985","Downscaler"
"14.0150304470324","Downscaler"
"10.5858824568124","Downscaler"
"6.4689582630709","Downscaler"
"6.65536932448247","Downscaler"
"6.28325923468062","Downscaler"
"5.23175748786273","Downscaler"
"8.00282350648178","Downscaler"
"7.38655098987322","Downscaler"
"8.81367554498805","Downscaler"
"13.8905888802358","Downscaler"
"10.0535537702437","Downscaler"
"7.81445047071728","Downscaler"
"6.91397753880859","Downscaler"
"8.09412715589646","Downscaler"
"13.0807977824623","Downscaler"
"10.3105531023317","Downscaler"
"6.35549771591767","Downscaler"
"4.84896705979479","Downscaler"
"8.18743147654494","Downscaler"
"7.76425166987207","Downscaler"
"8.69386295967074","Downscaler"
"5.68446110056747","Downscaler"
"13.8290661806764","Downscaler"
"6.14670279939642","Downscaler"
"8.46371363792128","Downscaler"
"6.89191278180975","Downscaler"
"5.27859346956808","Downscaler"
"7.14095343612049","Downscaler"
"8.48993695505237","Downscaler"
"12.1829771670422","Downscaler"
"8.01634379636444","Downscaler"
"10.321511750378","Downscaler"
"8.75645981153167","Downscaler"
"6.7682246063463","Downscaler"
"6.30471969280669","Downscaler"
