"MSE","Model"
"1.03078372158159","Meld"
"0.937431781342443","Meld"
"1.00560081281254","Meld"
"1.03530692215587","Meld"
"1.04655789903226","Meld"
"1.03783058515268","Meld"
"0.999684860436087","Meld"
"1.00356187025471","Meld"
"1.03865119823305","Meld"
"0.990701929457567","Meld"
"0.979696965268358","Meld"
"0.955748937501416","Meld"
"1.00934932756702","Meld"
"1.01420283048003","Meld"
"1.01638101072174","Meld"
"0.975082889140987","Meld"
"1.00352135607654","Meld"
"1.00458939599281","Meld"
"1.00385206161479","Meld"
"1.01077731410888","Meld"
"0.981803189486461","Meld"
"1.04056636188117","Meld"
"1.02848090927644","Meld"
"1.0233520304193","Meld"
"0.993052044890549","Meld"
"0.9594267394327","Meld"
"0.969423045818476","Meld"
"0.94935208546388","Meld"
"1.05634615054458","Meld"
"0.985966576050556","Meld"
"0.993557469362811","Meld"
"0.982330633711583","Meld"
"1.03300986012754","Meld"
"0.957392211132947","Meld"
"1.01681468651069","Meld"
"1.02002054268392","Meld"
"0.95045259677008","Meld"
"0.98769672605359","Meld"
"1.68201903477871","Meld"
"0.995389256812593","Meld"
"0.98008421426436","Meld"
"0.962536341804482","Meld"
"1.02745556708231","Meld"
"1.00315322628228","Meld"
"1.04542579076564","Meld"
"0.962035711466264","Meld"
"0.956232649694068","Meld"
"1.04094909471571","Meld"
"0.976881311510486","Meld"
"1.0302243852852","Meld"
"1.04210833820803","Meld"
"1.03973600287998","Meld"
"0.99276283444342","Meld"
"0.968161282974408","Meld"
"0.97981976113869","Meld"
"0.975970274804705","Meld"
"0.947422985686864","Meld"
"1.00140040051683","Meld"
"1.01849433677036","Meld"
"0.999802303443441","Meld"
"1.0023401561839","Meld"
"1.04174372369042","Meld"
"1.00071360296181","Meld"
"0.985625381844494","Meld"
"1.03516870940517","Meld"
"0.989262531753738","Meld"
"1.00870200305866","Meld"
"1.00792700696571","Meld"
"0.951047249590257","Meld"
"1.00353990508013","Meld"
"1.09852983750252","Meld"
"0.946157839423721","Meld"
"0.989541599890121","Meld"
"0.980435299622768","Meld"
"0.983396644297191","Meld"
"0.94453592915433","Meld"
"0.943008682556717","Meld"
"1.01558355785077","Meld"
"0.985939817535201","Meld"
"0.961601727264295","Meld"
"0.964786218284467","Meld"
"0.981689462560663","Meld"
"0.976268990465822","Meld"
"1.00732749235314","Meld"
"0.970238372656702","Meld"
"0.955255205301113","Meld"
"0.968145961937082","Meld"
"1.17261520631","Meld"
"1.00127900969499","Meld"
"0.985771873564496","Meld"
"0.960141184402751","Meld"
"1.02799313393926","Meld"
"0.971672674995232","Meld"
"0.991631629190635","Meld"
"1.00403322710727","Meld"
"0.936632951719957","Meld"
"1.02078179546703","Meld"
"0.961914180610947","Meld"
"0.96365993123155","Meld"
"0.985281814562995","Meld"
"1.33548193240327","Downscaler"
"1.63112902705849","Downscaler"
"1.34220034380615","Downscaler"
"1.3574822651675","Downscaler"
"1.44829722673307","Downscaler"
"1.72723049652432","Downscaler"
"1.16561348243651","Downscaler"
"1.45682674452413","Downscaler"
"2.0609668573027","Downscaler"
"1.57843375564732","Downscaler"
"1.13880750127738","Downscaler"
"1.06578804261671","Downscaler"
"1.27395141738346","Downscaler"
"1.40978303381569","Downscaler"
"1.3228801152796","Downscaler"
"1.18253909790295","Downscaler"
"1.87413960155554","Downscaler"
"1.35254669773288","Downscaler"
"2.51523967238817","Downscaler"
"1.28008244128396","Downscaler"
"1.5658464815889","Downscaler"
"2.36823282162209","Downscaler"
"1.40774420841514","Downscaler"
"1.28946390841252","Downscaler"
"1.62639859880173","Downscaler"
"1.14104732879417","Downscaler"
"2.45926764042002","Downscaler"
"1.37951159804772","Downscaler"
"1.87149633536068","Downscaler"
"1.12524640765878","Downscaler"
"1.9004205722065","Downscaler"
"3.74410910661102","Downscaler"
"1.66532768721554","Downscaler"
"1.24377069901197","Downscaler"
"1.3645181704706","Downscaler"
"2.46412973594322","Downscaler"
"1.48104787607408","Downscaler"
"2.21337579695806","Downscaler"
"1.44336359461812","Downscaler"
"1.20018297505387","Downscaler"
"1.1916752553167","Downscaler"
"1.94048502328611","Downscaler"
"1.13615594067943","Downscaler"
"1.94475812397799","Downscaler"
"1.49199119518007","Downscaler"
"2.52093681537051","Downscaler"
"1.91441474840541","Downscaler"
"1.57297288369021","Downscaler"
"1.19533411220937","Downscaler"
"1.34783756744224","Downscaler"
"1.65422993282248","Downscaler"
"1.48565650628982","Downscaler"
"2.18448523612394","Downscaler"
"1.10543487046551","Downscaler"
"1.35227474433217","Downscaler"
"1.54292498771407","Downscaler"
"2.13125313373566","Downscaler"
"1.87770796694332","Downscaler"
"1.17736863554222","Downscaler"
"1.2500065877533","Downscaler"
"1.18420862457363","Downscaler"
"2.51750660893607","Downscaler"
"1.97734653643805","Downscaler"
"1.84809791579257","Downscaler"
"2.68543573714394","Downscaler"
"1.71119764928284","Downscaler"
"2.41153161136771","Downscaler"
"1.25961300321555","Downscaler"
"2.63550640240754","Downscaler"
"3.39302015318149","Downscaler"
"1.71892640218039","Downscaler"
"1.95159519708866","Downscaler"
"2.51729963491551","Downscaler"
"1.2304268984812","Downscaler"
"1.66875773708577","Downscaler"
"1.2070899804819","Downscaler"
"1.25365762607544","Downscaler"
"1.24284111172701","Downscaler"
"2.84326374978374","Downscaler"
"1.26514802484753","Downscaler"
"2.08801716003401","Downscaler"
"1.45480876595016","Downscaler"
"1.70554618540415","Downscaler"
"1.21499686627457","Downscaler"
"2.28716849043161","Downscaler"
"1.18779584720627","Downscaler"
"2.43796800856357","Downscaler"
"1.70601719726138","Downscaler"
"1.7112761800043","Downscaler"
"1.37932971298877","Downscaler"
"1.51048349798004","Downscaler"
"1.41624458692511","Downscaler"
"1.39075656868343","Downscaler"
"2.48539937340769","Downscaler"
"3.2325858776479","Downscaler"
"2.16643299975345","Downscaler"
"1.39069132215012","Downscaler"
"1.999570299431","Downscaler"
"1.38441931961239","Downscaler"
"1.07218197547074","Downscaler"
