"true","meld","down"
9.11191708544978,10.300925415435,10.5192733341716
9.1746466635112,10.2978017341144,10.5382982469297
9.02769630560817,10.2957632487427,10.5548187262015
9.10629204994126,10.3014959827826,10.5712896358521
9.4060551428697,10.3182674111477,10.5892667917017
9.44963357484988,10.3465221385624,10.6091164789863
9.47319171385722,10.3836099255864,10.6290151147006
9.82991936082921,10.436787163545,10.6555500788111
10.1886631842188,10.5005982179854,10.6861038195862
10.3712217298831,10.5733072092787,10.7240337199689
10.5114556570451,10.6538621808265,10.76587040299
10.6165777120556,10.7380204545181,10.8102998198957
10.7626202341692,10.8201149620184,10.8540071824238
10.9157551852543,10.8806647433875,10.8846882999565
10.8825424509148,10.8230753515236,10.8228345542392
10.7396079543586,10.7591765497206,10.7594563934735
10.6041494653252,10.6798476692491,10.6851820934413
10.4678002285089,10.5976162306964,10.6101647142883
10.3720623635874,10.5199535145582,10.5372566424397
10.2375208687368,10.4438667628458,10.4612892096142
10.0887428468038,10.3679642538208,10.3786582385027
10.1196121614987,10.3012179333498,10.2946592073679
10.1668090015053,10.2373992749231,10.1995051929827
10.1720656157864,10.188595169322,10.113799997579
10.5184660852496,10.1563741621183,10.0396790465076
11.1067942898844,10.1369106745087,10.2532242783039
11.4497466226838,10.1397806289157,10.2239557682338
11.4462154727565,10.1816636739387,10.2439584914833
11.1718367792239,10.2650184669894,10.3136216147235
10.8770740943597,10.3590881410316,10.3971863195138
10.9107572595807,10.4972017287036,10.530152615308
11.0890419397628,10.5949359242945,10.6223359381417
11.1350807599888,10.7055809702183,10.72989042299
11.1527558067942,10.7628699113845,10.7839620377594
11.081723186195,10.7860385447924,10.8046532675775
10.9055937632436,10.7778218102078,10.7948999767841
10.9361149127341,10.7378848161323,10.7543665580758
11.1304687966705,10.6688490023763,10.6849080050298
11.1153295889413,10.576103906387,10.5916833491023
10.752728249318,10.4581123463079,10.4740065205795
10.209364462544,10.2904379687986,10.3058498154989
9.86262027960836,10.0910511561427,10.1061709688486
9.8012104189917,9.88071220488925,9.89637074355872
9.68800256547084,9.7369292123524,9.75794139103002
9.48876654112487,9.63676887231048,9.66556834744194
9.31632301865417,9.5899604462327,9.62850577832679
9.03766615744701,9.58290936248398,9.63127063542477
8.82647685669312,9.60021809141146,9.65855058818724
8.81327479632828,9.63394473036467,9.70191055636786
8.59421251433966,9.6834662076691,9.76164212804454
9.29507041883167,10.3221680885507,10.5487959861565
9.24577699900459,10.3130462313183,10.5675723010013
8.90509978206504,10.3126541115271,10.5853465736191
8.99301196250416,10.3158947342683,10.6003017790256
9.39462498813327,10.3249551613698,10.6134431464111
9.54875677451995,10.348721662599,10.628372955713
9.60934146183729,10.3829784450941,10.6434768319275
9.86237309468763,10.4274468221122,10.6611105895197
10.2755670068781,10.4904392021207,10.6876308025856
10.6741865377707,10.5604514046679,10.7179600734477
10.7307201350448,10.6378127901543,10.7531576298613
10.4759271246063,10.7178372136214,10.791462322928
10.354321579769,10.7893287377512,10.8272697028211
10.444971234292,10.8150268589878,10.8287491062435
10.5159143384476,10.7877361719275,10.7905876396478
10.4444371805667,10.7230482648402,10.7270185373642
10.2711012579407,10.6524775554321,10.6631302670815
10.2437351170746,10.5823184366188,10.5990338494222
10.3442581814863,10.5083376078238,10.5310093590038
10.2320807661327,10.4295310809092,10.4530258005838
10.0646149379572,10.3470463336917,10.3642045202539
10.1298465804534,10.2635573336123,10.2619616130506
10.18727241442,10.1939909160282,10.1589838435754
10.19930439846,10.1284284211829,10.046296919902
10.4295172496492,10.0849366641584,9.95083341028693
10.8204658809296,10.0586984765724,10.1503603321199
11.1868069734932,10.0571623621043,10.1145023755578
11.2460446591346,10.0939133178174,10.1302998102362
10.785088965489,10.2032745873993,10.2287041040015
10.2982138568877,10.3582791253974,10.3782456757224
10.3044532698414,10.5278285586347,10.5437353773346
10.5819663268673,10.6916206655532,10.7048076031902
10.8809833380898,10.8153524203737,10.8261248584779
11.1503120567403,10.8875423523613,10.8961790351172
