"true","meld","down"
10.6730212796228,9.95341005896842,10.0774829676348
10.9748772243519,9.99599632761089,10.1372271513477
8.68546053023963,10.0384370941194,10.1970070484725
10.9835364382099,10.080807384358,10.2567983888288
10.4997727872455,10.1232680822195,10.316710457365
10.0574337597139,10.1657563271285,10.37669773546
9.31068019772699,10.2084069432479,10.4368296276534
11.0809897874391,10.2507060456143,10.4971057129611
10.9508311769774,10.293141379728,10.5575742160893
11.4195058004828,10.3355015625739,10.6181712715823
11.3046601010684,10.3780041291448,10.6788484209725
9.78403555907597,10.420554855399,10.7398845351316
8.29548956724297,10.4629895256303,10.8009099071467
10.0867884455051,10.5055353382279,10.8620745103321
10.0561455565698,10.5481529834747,10.923401279637
10.513555044297,10.5904107775151,10.9846643651739
10.9553330853175,10.6329065564603,11.0456465247127
9.34686626829713,10.6752317947354,11.1065397579866
9.07498942300585,10.7177118713086,11.1667599569365
9.75523862315218,10.760215427354,11.2263131721408
11.3906039298131,10.8026119378794,11.2856075348124
11.4512962312694,10.8450714132121,11.3447130257321
11.8716769052141,10.8876018346349,11.4036183970762
10.5236980100611,10.9298292265937,11.4626602589834
8.66459301583571,10.9642123028546,11.5218700078784
10.219685963451,10.9903976259605,11.2320051654938
11.2092238139792,11.0358212630537,11.2917629270853
11.5234496684614,11.0786564675628,11.3519790863263
10.8578755055098,11.1141951760173,11.4125482312804
11.3012069555038,11.1562942771232,11.4736553610565
10.3223306262236,11.2067488643982,11.5353377340163
11.3128757381645,11.2423542612451,11.5975416909137
12.2549175994801,11.2762727736262,11.6615505288156
11.2863467370732,11.3325013337434,11.7347235535979
10.0264186984403,11.3895469067378,11.8599901095552
10.0610039882623,11.4207752758643,11.8755786359235
11.8553102894009,11.4633291394162,11.908705859198
13.0582174122924,11.5053642393303,11.961151021444
11.4812782140988,11.5497163642977,12.0177516761688
13.155881285718,11.5947761959475,12.0750601961923
12.1524552455298,11.6379721067454,12.1329437952062
11.0150138360934,11.6734799106616,12.1910490884374
13.3347980288947,11.7193511052571,12.2494674361953
