"true","meld","down"
7.21846872339686,7.99424483229083,8.63745359087482
7.51839914903485,7.77996811765145,8.64894826928839
7.77919152030874,7.56135605797292,8.66042726929724
7.4349819010938,7.35966591550269,8.67190635565287
7.22864006461547,7.21726703757378,8.68337715673517
6.81543244963129,7.19401988696632,8.66818087313832
7.18420478352469,7.2906169238215,8.67963803592846
7.71140874392825,7.55221568251239,8.69107746243266
8.55736352570699,8.00672819611945,8.70251109792947
9.42431284107385,8.57338050240193,8.71393146653826
9.87456991161121,9.25120893073094,10.3854684782337
10.5790748075563,9.87905738451679,10.3968548834034
11.0291875512756,10.3639824083692,10.4082437785721
11.1040587096194,10.7026457114388,10.4196162780369
11.3054578405097,10.9156967740165,10.4309618340436
11.1554912294599,11.0023807486564,11.0094830188682
11.4145655784231,11.0349720916355,11.0207845319985
11.1507597784168,11.0369107416099,11.0320834288892
10.9038745734381,11.0007210114428,11.0433774116074
10.2156643488699,10.9749068622642,11.0546127500491
10.1974773088265,10.9712350626328,11.29384409404
10.8969742836054,11.0252928101265,11.3050469137083
11.0199708440397,11.1408197471726,11.3162146099594
11.3829631798638,11.3302159655198,11.3273845997304
10.7812107662305,11.5141728547226,11.338531243396
11.8426960483243,11.682901666582,11.8388617600842
12.2114256750003,11.7501159996863,11.8499453703729
11.5931199494982,11.6376449479035,11.8610220708642
11.3480952671295,11.4014226409536,11.8720417754818
11.1638928505631,11.0806122755865,11.8830745369855
11.2815024503375,10.734417221208,11.2936752572057
10.6318848364881,10.5326499237792,11.3046247839336
10.5029437139884,10.5555807620929,11.315562073347
10.4520697733161,10.8469019973841,11.326455367296
11.2464232367609,11.3293245363059,11.3372829230864
12.1631042635711,11.809575364842,12.3023719669178
12.1663654723964,12.1773387650871,12.3130934742899
12.1942336918893,12.3749894027152,12.3237356875994
11.9257598757259,12.3658583276979,12.3343497156243
12.115032296535,12.1759092456701,12.3448614506438
11.8338268459816,11.8812920277013,11.7898332182749
11.1358764678031,11.6579366250151,11.8002945732907
10.9005524775878,11.5661383743491,11.8106709246157
10.6674345353379,11.7107295922622,11.8210724565562
11.1859111500985,11.9850871246531,11.8315390402997
11.9500396290148,12.3578585121073,12.5678135637178
12.2706944527013,12.6976306774525,12.5787497458023
12.660217951883,12.9991273615663,12.5900700309917
13.2221495198133,13.2018144604467,12.6018198829988
12.8512114273629,13.328498748943,12.6137540588438
7.56782835384641,7.94552941910576,8.63753225930558
7.33252998703943,7.70850847949096,8.64900855081874
7.63845410025673,7.48459623996446,8.66051960888418
7.50219440289149,7.26104635890919,8.67200115425885
7.08953892867796,7.08881897810583,8.68347875291834
6.78496601508307,7.00906120595947,8.66829712158832
6.98447645248657,7.08177143016504,8.67975569668025
7.27590215381022,7.34515038051962,8.69120834370657
7.98179939113231,7.81763510704235,8.70266239659623
8.63552056998526,8.42838159596261,8.71409174060055
9.23401540633167,9.13782796610374,10.3856104710854
10.0366274402218,9.79540290781714,10.3970379804195
10.1786005754399,10.3409966637205,10.408397754912
10.7350072414283,10.7081775446521,10.4197962478151
11.1342581760944,10.9021158056427,10.431168877655
11.0559231001299,10.9861040551659,11.0097023787825
11.387703936393,11.0050897682507,11.0210096963823
11.4896197121653,10.9820432091496,11.0323307977076
11.0762498208132,10.9461386095197,11.0435691214117
10.7139196801292,10.9127350856041,11.0548496355582
10.6138661610673,10.9251251154942,11.2940780138711
11.3723406552846,10.9832224184573,11.305275158345
11.338956489194,11.1354058301814,11.3164368859544
10.9502866799021,11.3513075636903,11.327599805175
11.1073892975963,11.6188607406063,11.3387105467051
11.7616911578764,11.8121181597862,11.8390349447361
12.1407800687532,11.919590829798,11.8500989535262
11.4172815992541,11.8716140855261,11.861102692217
11.3311159707168,11.5813176349066,11.8721854317145
11.5662026543499,11.2108662129868,11.8831202541515
11.0004591686634,10.8006337276526,11.2937137269326
10.2422455382366,10.5583574330716,11.3046363098427
9.98905848697284,10.5921101054469,11.3155516976687
10.2706527498006,10.9167486723579,11.3263801728768
11.0038907298648,11.4242265743584,11.3371966618767
11.7618626105635,11.9773412127837,12.3021982334255
12.1908460434778,12.3780685680769,12.3128158035974
11.9315721956979,12.5826841491581,12.3233752846596
12.1287710751406,12.5183949771645,12.3338058409074
12.5872396439501,12.2664713542122,12.3441751131004
12.4629530226439,11.898826352798,11.7888947843395
11.4608188765741,11.5875734227126,11.7989317113053
11.0613822124454,11.4491218200678,11.8090049621522
11.1044003236984,11.537970065633,11.8189929425458
11.3877465725886,11.8483655380199,11.8291257274375
12.2898823239104,12.2265689752402,12.5649341635909
12.6975507126098,12.6332774026792,12.5757303359279
13.3932986301221,12.9375693840651,12.5871777660416
13.3768709385559,13.1715259098236,12.5989365557716
12.9748180601245,13.2647474654127,12.6113162573594
8.07045189728908,7.96442500870772,8.63761750546872
7.81342887447484,7.7372496617608,8.64912490380933
8.01751671913673,7.48349809027398,8.66061099058785
7.31792128687671,7.2659616258114,8.67211121207603
6.83903309583072,7.09437831088565,8.68361130888163
6.47545459078323,6.99171321846794,8.66843470458674
6.6732393944085,7.02902049780769,8.6799030286585
7.33906735551652,7.29530970167774,8.6913772355713
7.53272197946404,7.71309638541843,8.70282199900957
8.16518455754714,8.32962121482676,8.71428925321642
8.99559074379476,9.01515080093384,10.3858203110338
9.93293636039415,9.67090485901512,10.397227665189
9.69282679949968,10.2084654083087,10.4086512025832
10.0900908826411,10.5758640520702,10.4200648815728
10.9489309812377,10.7939916945544,10.4314337677424
11.3111582231021,10.8976614854706,11.0099349478774
11.4409064456995,10.9195340238114,11.0212822998331
10.8587149385997,10.898110792334,11.0326006651961
10.5868292209232,10.8634389003602,11.0438849003115
10.6040444059639,10.8353277460384,11.0551427144358
10.7913916877649,10.8456703753128,11.2943479058261
11.3192627681891,10.9281049421274,11.3055465251666
11.1940388909616,11.0947243557488,11.316692695855
11.1996137723986,11.3698764714256,11.3278515261629
11.6309462205548,11.6909623690345,11.3389735041866
11.9353767543571,11.9768976469209,11.8392292341477
12.321576624801,12.1340828289693,11.8502880093882
11.562364383313,12.0634625573536,11.8613226620261
11.6712752195575,11.8151721966467,11.8723196345318
11.7284511746528,11.4183908241334,11.8832815492651
11.2936955438187,11.0085790237755,11.2938141432373
10.3282033123952,10.6968238049084,11.3046746840782
