"true","meld","down"
9.43786244902093,9.70785167881564,9.6877189173173
9.3757631173157,9.69785706394391,9.686694683601
9.59833709229557,9.68863936325221,9.68558313631099
9.92548808280203,9.6795632803825,9.68427418080228
10.1271607436109,9.67161820924131,9.68278569392759
10.102141481508,9.66334875383104,9.6809988342759
9.8846410368039,9.65566249159591,9.67908655540456
9.59918596636348,9.64907386847293,9.6771725119464
9.35936313623331,9.64233182792527,9.67470149930309
9.1270159118627,9.63643593090276,9.67212762460704
8.77195761878344,9.63130165434586,9.66932811623824
8.3576319877973,9.62754369422855,9.66634284089411
8.20261152577103,9.62555526423635,9.66329889211908
8.49377456811428,9.62609527460094,9.66012011405409
8.98264240239222,9.62824961490336,9.65669637273906
9.27100872325968,9.63422886342611,9.65371995722374
9.28945090442407,9.64424538182579,9.6505947817245
9.27974234366949,9.66143220584533,9.64847649905521
9.40463107196566,9.6866393879632,9.64726450879475
9.62934364490971,9.71808051071423,9.64673432310393
9.93635567975103,9.75763615114702,9.64690208483103
10.3800491231254,9.80362377019872,9.64786761914214
10.8964061234663,9.86338445140886,9.65009582935456
11.2858698407609,9.92912440045156,9.65302026538794
11.454407670428,9.99871439658579,9.65639529266459
11.5087195459605,10.0734847665346,10.1723535469266
11.5584051775619,10.1386971933152,10.1761339881387
11.5676135285184,10.2023513774217,10.180328755972
11.4638323014805,10.2600027724297,10.1843334031569
11.2799852145793,10.310561029366,10.1882393531716
11.1219241309233,10.3528128911473,10.1916276497972
11.0570089593948,10.3885529355948,10.194707656424
11.0680841511339,10.4177032205467,10.1967859735063
11.0814768681376,10.440122613168,10.1981303473292
11.0456942111479,10.4572140244437,10.1986223783563
11.0088900761551,10.4656721920436,10.1980336906057
11.0730187838546,10.4690949586897,10.1966061817024
11.237381693087,10.4678098074317,10.194290397097
11.3645582352541,10.4601886942491,10.1909863733731
11.3495829677341,10.4470800063337,10.1869760564118
11.2236043190875,10.4283672256466,10.1822316902654
11.0369557256215,10.4047893521256,10.1771765760099
10.7870685793153,10.3763803044591,10.1717911864322
10.5598063453615,10.343674911747,10.1664702033796
10.5618311561013,10.308476814527,10.1614383982217
10.8299971556458,10.2679109648623,10.1565929478257
11.0489917600622,10.2252162737562,10.1525792509836
10.8824750326265,10.1792123656284,10.149569256965
10.4061738987164,10.1322173231617,10.1474222232391
10.0056864093037,10.0863100760279,10.1464828111685
9.49285013759555,9.69801324266471,9.68797569008005
9.48319282021155,9.68688839626634,9.68686228213202
9.70609816034921,9.67645639577659,9.68567750550522
9.9799804498484,9.66641756662675,9.68422399476969
10.1507326145006,9.65693663056253,9.6826461267612
10.1300764474913,9.6477703004839,9.68062629465019
9.89576823335259,9.63905347938435,9.67865587241259
9.55063569665725,9.6307215943987,9.6762402899214
9.25464448464062,9.62286856906095,9.67362223938587
9.01940859487062,9.61486945912499,9.6705498407937
8.71695612271994,9.60779182261671,9.66719892800724
8.36892746414366,9.60186070864667,9.66365973623411
8.23604316419222,9.5976226286999,9.65984286316583
8.47995553360763,9.59491619020547,9.65573163096156
8.89706621696284,9.59548749680679,9.65168289678151
9.15530138802006,9.59908498093453,9.64764487939922
9.17922887566543,9.60880578696008,9.6442224211569
9.14922509743199,9.62519309871979,9.64122258807084
9.23017762240799,9.64819456547685,9.6390412913861
9.46437957080222,9.68078513700449,9.63784611659505
9.84601207663424,9.72337516581796,9.63812809531429
10.3296303910553,9.77688972348571,9.63953461079875
10.799643456,9.84026403014837,9.64210334752188
11.1569023205421,9.91569231390072,9.64608313268154
11.4058830388361,9.99593565257908,9.65059881891082
11.5730528746905,10.0784011430149,10.1673803240832
11.6046299851542,10.1589413592663,10.1729561263849
11.4450799758613,10.2316536227025,10.1784216382929
11.1641006521204,10.2988147843183,10.1837262220361
10.9143319874802,10.354635915484,10.1888552245708
10.7997065232029,10.4011397695497,10.1931505449947
10.8374627714017,10.4430605387616,10.1970273208714
10.9827825075504,10.4740281567643,10.1999017562351
11.1358375952335,10.497727413051,10.2017060591975
11.2001715941454,10.515890096887,10.2023445210826
11.1907951893279,10.525740436322,10.2019241395108
11.2156326254937,10.5306538734193,10.2000158505599
11.3177113540612,10.5261687225216,10.1968701944726
11.4217737669977,10.5172591107767,10.1931454613219
11.4503760830942,10.5012172592019,10.1880882231042
11.377869996385,10.4779014521659,10.1822343184763
11.1737817224447,10.4498067438509,10.175937238235
10.8658368497114,10.4181010723161,10.1693551860565
10.6729652652548,10.379480462028,10.162374484253
10.8384882841902,10.3358328486576,10.1556749933277
11.2402964757275,10.2910422416487,10.149685288537
11.4052341070145,10.2436442827403,10.1446789178099
11.0673648023443,10.1915101108566,10.1407517324714
10.51318035356,10.140556331115,10.1384919906767
10.2011201992835,10.0886283840985,10.1376260836186
9.57319964135994,9.68940449933611,9.68842141653593
9.40562103991184,9.67711705862046,9.68717675148986
9.46548241728036,9.66527374049958,9.68584655734279
9.6213835316957,9.65405024785438,9.68422679742899
9.83794621826069,9.6433428504034,9.68247985634887
10.0570681176843,9.63322122377927,9.68049973902412
