"true","meld","down"
9.52495880722635,10.0276735080438,10.2137563031567
9.90774323512841,10.028949242567,10.2117874345402
11.8175987451945,10.0291455855758,10.2089177159909
9.35980727621733,10.0295927448801,10.205390805766
10.0770617108803,10.0311100017934,10.2013835764433
11.7110755511971,10.0317955971941,10.1965647657157
11.1605406918187,10.0311343587317,10.1910338540924
9.89121560936601,10.0307344762416,10.1852815425756
10.8182870879004,10.0315898061709,10.1789282835564
11.279400959698,10.0311837072788,10.1723868751446
11.3615252180401,10.0324186881721,10.1654954970324
10.7228502962306,10.0307904328258,10.1585780324237
9.91379900965911,10.0315405393677,10.151283842934
10.8397628114716,10.0317842883846,10.1435997176997
10.4121110941557,10.0310517903329,10.1354837113173
10.1820661354634,10.0301527323833,10.1270168800481
9.26771581599524,10.0299097007386,10.1177573456538
8.59411925739832,10.0290781392522,10.1077958946695
9.95856189160944,10.0284294715243,10.0967574824952
8.85894994021905,10.0294984259704,10.0837385624451
9.41863599106214,10.0305318823104,10.0688959739639
8.94190788440324,10.0299491019555,10.0514680438238
10.1811571588408,10.0265735481211,10.0300921910772
8.52017155064826,10.0185874450878,10.0053196864291
10.606832096825,9.99814179481954,9.9764894400677
9.3836378313972,9.96065136872333,9.84842591750426
9.57755501809855,9.95107945583839,9.80617071885552
8.400052917903,9.95014137659527,9.75231877327166
8.70150424427087,9.94734991952393,9.68479388499206
10.2951538013387,9.9520645720604,9.62130027649268
10.2090632579604,9.94890601892726,9.54448566287789
9.16018316487917,9.92751940870613,9.47429336979412
8.53250507530961,9.92389476858466,9.44462125757433
9.41726223337305,9.91350965942115,9.45229007594137
10.5617219125023,9.92437548891149,9.52246053568689
10.4085710032711,9.93954705607397,9.6141890586232
8.65294432327611,9.94480925489736,9.72269323009298
9.33919005535913,9.94998590504435,9.80646988199884
9.74720949378468,9.93530231645756,9.88372626852956
10.2899630746797,9.93270854393194,9.94749658990685
8.44680358788795,9.943167449083,10.0003180380185
10.5956309005495,9.94375226534131,10.0401299812727
13.4632326104167,9.94495830800497,10.0727293321015
10.4227662926592,9.94066122490506,10.0969303137348
8.9942362763628,9.9479994530496,10.1148948426333
10.9935372051366,9.94547603523461,10.1289540813044
9.67795611707574,9.94888842206874,10.1393524934962
11.1881319005155,9.96214698474317,10.1456130894469
10.6512058498178,9.97397765496093,10.1509132033665
10.3250120179692,9.98605775171512,10.1552852625469
10.0553658672369,10.0288656044547,10.2219282975033
11.0617409485432,10.0300333557171,10.2199444500017
8.79407153813414,10.0301270131927,10.2172099951058
10.0391466602538,10.0304059128099,10.2135518932947
9.82021230149209,10.0313303941255,10.2087435305608
9.51923685392444,10.0317625498649,10.2035779449384
9.5296281390187,10.0325136807342,10.1975329353869
10.5412170658963,10.0323537148287,10.1910985402756
9.56406376134784,10.0325180165086,10.1841532518896
12.777473365402,10.031947720444,10.1771964588552
12.0259676192025,10.0324316124971,10.1698707365625
11.3146182629822,10.0313297582002,10.1624170447747
10.94929928575,10.032323712285,10.1548221637642
11.0336958170598,10.0329046694508,10.146977331096
10.6874251448896,10.0317258791746,10.1387706691804
11.379882881203,10.0320471488448,10.1300750663661
7.68681635080562,10.0317298668333,10.1206177940636
8.84286732002572,10.0305799710836,10.1102578500833
10.4375930159189,10.0300158472835,10.0988453997664
9.87802463494036,10.0317249759866,10.0857479610585
8.113229973163,10.0324315241277,10.0701568380104
8.84650010724961,10.0310020694479,10.0517592708514
9.37005858609538,10.0284010012492,10.029544054733
