"mse_meld","mse_down"
3.95480580794735,4.18011750818455
3.68168302370867,4.31926651476732
3.94604077643921,4.71484663591495
3.67575633329847,4.02876926856226
3.67451780872087,4.07187458939087
3.834157206264,3.85514669846618
3.81387279159023,4.24919950835248
3.90725064672655,4.70581182738236
3.85601968556381,3.87211062252127
3.51323800376621,4.14997065293151
3.90886000625511,4.27212251707495
4.4199670321656,4.40327595674851
3.81698540243092,4.07831595778028
3.83056176404867,4.19923146193329
3.85305237153647,3.96900765577667
3.68601566662575,3.9740341982727
4.03448135853003,4.6215455747385
3.76309578205146,3.93145064898329
3.51785501070857,3.53884764137696
3.80662335734958,4.56648830248993
3.98421701368539,4.05307596748752
3.60539242295151,3.85293310694891
3.65136620933709,4.03367424857772
3.65991462740924,4.65461770731448
4.20726075542159,4.13952448690899
3.87910609913318,3.98948503672346
3.57555402551528,3.72413532166758
4.02878057830143,4.12143246525902
3.8465887771074,3.98962937242346
3.37064667121271,3.82159341989397
3.81462783742757,4.14421263233088
4.03612081096492,4.43720613603981
4.04389509981159,4.83200144707077
4.12030283032609,5.01870173466987
3.35253689987043,3.75184446817911
4.03439672748244,4.22206259560166
3.90144471508203,3.92561519686367
3.83659820846733,4.27858484896548
4.00709286922235,4.30334852874543
3.71389106336043,4.33998668601363
3.70138954415447,4.0755206126905
3.95013567969669,4.21199695699286
3.92531206632306,4.32762851047991
3.93591726533738,3.92284798675331
3.73083360102129,3.75510319895075
3.58891927554175,3.69062520459107
3.87689998079295,3.83121533569083
3.84045233940818,4.28136630463842
3.86958734392022,4.29252415456159
3.84658823827911,4.31124435243995
4.09904573275978,4.59291741604923
3.720358523034,3.75618222173079
3.471757873219,3.74541692910862
3.71488760329377,3.74093079342603
3.66914676459666,3.84141806097958
3.63793256166888,3.76825240229904
3.48903884302584,3.76640880795923
3.66756225285371,3.95688829825124
3.63995438992522,4.10630646506781
3.8149218266799,4.04202057637982
3.93592106022325,4.25390836364721
4.05163933605029,4.30103935430666
3.86638786375912,4.44823404902714
3.57617444132485,3.67637794638964
3.90684813574331,4.13360493085566
4.33778322297287,4.46915384964262
4.06297212702113,4.46332262104636
3.80991943239991,4.32826264511127
3.71594812278574,3.97603036798115
3.81053968415565,4.34361863852003
4.24704399603162,4.5034316435489
3.75030467216575,3.73527470942491
3.79468573271424,4.41285129278061
3.86308341823208,4.312691064781
4.0106282366352,4.45002242650773
3.89415232639426,4.05068597383024
3.83998552967694,3.90003212792449
3.77238999589584,3.92814230496783
3.77822748519691,3.89965757463658
3.65479305322566,3.7423890909627
3.95756504367404,4.11283716462863
4.55459380850767,4.75348772796954
3.77585085167617,3.95374980343891
4.08748917133788,4.41584765347107
3.88435612668004,4.14309271797659
3.51533888090894,3.8329427832624
3.83276815230282,4.4687660037542
4.05842625608096,4.41259075472974
3.79295471152318,4.1248698388864
4.07886560344832,4.43593478382843
3.72057967048351,4.12037687787166
3.68463696135272,4.39314814066983
4.14755020647998,4.51037762742778
3.80428974289412,4.07331001814299
4.1493978248937,4.62449121628053
3.9702383380772,4.30107816917879
3.98257402304345,4.08026982350515
3.47578844058894,3.80767842500396
3.45847928299962,3.68384186334577
4.01329907520656,4.10925812227025
