"mse_meld","mse_down"
0.127446501691819,0.170076532101613
0.151522849414113,0.161683178462382
0.146460672219192,0.212247083416423
0.199888379442088,0.212665028540962
0.107790701983461,0.136491011458995
0.157440059886559,0.180262622729362
0.143754768438386,0.19724472725798
0.160118698998384,0.196235156159341
0.107013699047112,0.132016833241253
0.180532188585043,0.241647965372827
0.129537488375045,0.229666472420087
0.175175405059101,0.204569246780378
0.142691733826419,0.164279508263142
0.101758398280277,0.119696346911927
0.175858586435046,0.217152802304717
0.141936192833006,0.203412385889952
0.14789392785823,0.163964156737948
0.176616216315542,0.199181769672388
0.131308570068301,0.144446537295173
0.0879984373084813,0.113324488796869
0.209605242951248,0.275257466926541
0.180844679551382,0.203284397804692
0.164685642922323,0.195562785383417
0.130812988242201,0.248812751399076
0.171965273908443,0.228867956807539
0.136608316726859,0.16861324303179
0.142089097966682,0.166670193562718
0.135319530173566,0.142403828659834
0.136891593282204,0.375318818507717
0.146209208109502,0.199355462357242
0.199874311350523,0.340032773910482
0.134294573596712,0.154098910066535
0.107201039558459,0.12695520995942
0.0828862847299967,0.0822761920651712
0.147095909391236,0.186967503914503
0.1147725651929,0.131460257410787
0.206959251649173,0.206625863858716
0.110768255201997,0.146400813329
0.174240176300236,0.279742135616422
0.142919477832389,0.15974274385868
0.135451091872279,0.168715658168559
0.231965922668358,0.260630293322317
0.196033619483473,0.228145043137416
0.141829472334087,0.13717066776052
0.126529147370177,0.141290373973918
0.194084787959128,0.233791718764768
0.116851116701341,0.132399258631794
0.123926216291351,0.190652557857138
0.119799764934728,0.126211399539738
0.115845490202809,0.140393375904857
0.165211488063626,0.181589719517945
0.119196815862306,0.154430852105442
0.107986726683245,0.123340215373093
0.133105193392777,0.15020287185455
0.15206930227518,0.188013525090561
0.0998714299124923,0.114874917507949
0.116232495280794,0.263735287835336
0.129989152403238,0.299505176977444
0.100624548365015,0.0981094103067057
0.169369095293203,0.168077383380433
0.107071883811047,0.143160612018643
0.182387330006115,0.18815264259892
0.245785517804949,0.297992149415565
0.171315965456386,0.25052701814446
0.128314712651559,0.130745372142128
0.153289356182871,0.167082738248185
0.143621714894614,0.31610303294507
0.101119003244616,0.248266403166312
0.106207598425139,0.120032982370455
0.117328224088612,0.145467577232366
0.140031316931825,0.175425793374042
0.107767787147801,0.125566924968775
0.131802929755933,0.190665065827986
0.264936143333044,0.262548233071239
0.13415328006535,0.163475234933692
0.0855218522762402,0.306326981753758
0.11152642483307,0.143090495807635
0.156611811911375,0.181718315042518
0.10454454601483,0.121139841221984
0.122653124120614,0.111603271905761
0.14742268794563,0.364307109757733
0.182891358503427,0.220131981725174
0.121127653860905,0.160443478029041
0.18268355496182,0.185853309173041
0.134789493511621,0.13628634291197
0.131261300325162,0.208107244335435
0.0733925674409727,0.126120040446283
0.18760729881509,0.179392109546065
0.151775652315493,0.239017135215289
0.155755749875474,0.235269684063716
0.106926162565157,0.108802747518739
0.12974431259507,0.249111162621317
0.123223983050831,0.131878903315724
3.2255964373423,0.172970676351293
0.224012854681323,0.216957204610022
0.108102138185051,0.134048956270005
0.162299047851689,0.194222608301354
0.222050247251772,0.274014992799001
0.12317335533883,0.129618860207768
0.203720254604192,0.240671459350376
